-BEGIN HEADER-,,,,
NASA/POWER Source Native Resolution Daily Data,,,,
Dates (month/day/year): 06/28/2025 through 06/28/2026 in LST,,,,
Location: Regional,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,
parameter(s):,,,,
QV2M     MERRA-2 Specific Humidity at 2 Meters (g/kg),,,,
-END HEADER-,,,,
LAT,LON,YEAR,DOY,QV2M
41.5,-83.125,2025,245,8.69
41.5,-82.5,2025,245,8.69
42,-83.75,2025,245,8.72
42,-83.125,2025,245,9.42
42,-82.5,2025,245,9.48
42.5,-83.75,2025,245,7.71
42.5,-83.125,2025,245,8.19
42.5,-82.5,2025,245,8.65
41,-83.75,2025,246,7.75
41,-83.125,2025,246,7.42
41,-82.5,2025,246,7.64
41.5,-83.75,2025,246,8.01
41.5,-83.125,2025,246,8.72
41.5,-82.5,2025,246,9.58
42,-83.75,2025,246,8.84
42,-83.125,2025,246,10.11
42,-82.5,2025,246,10.58
42.5,-83.75,2025,246,9.02
42.5,-83.125,2025,246,9.35
42.5,-82.5,2025,246,9.54
41,-83.75,2025,247,7.91
41,-83.125,2025,247,8.13
41,-82.5,2025,247,8.67
41.5,-83.75,2025,247,7.64
41.5,-83.125,2025,247,8.35
41.5,-82.5,2025,247,9.27
42,-83.75,2025,247,7.24
42,-83.125,2025,247,8.05
42,-82.5,2025,247,9.12
42.5,-83.75,2025,247,6.8
42.5,-83.125,2025,247,7.17
42.5,-82.5,2025,247,8.05
41,-83.75,2025,248,6.08
41,-83.125,2025,248,6.3
41,-82.5,2025,248,6.82
41.5,-83.75,2025,248,5.9
41.5,-83.125,2025,248,6.89
41.5,-82.5,2025,248,8.14
42,-83.75,2025,248,6.34
42,-83.125,2025,248,7.52
42,-82.5,2025,248,8.25
42.5,-83.75,2025,248,6.18
42.5,-83.125,2025,248,6.67
42.5,-82.5,2025,248,7.28
41,-83.75,2025,249,6.05
41,-83.125,2025,249,6.22
41,-82.5,2025,249,6.67
41.5,-83.75,2025,249,5.94
41.5,-83.125,2025,249,6.73
41.5,-82.5,2025,249,7.66
42,-83.75,2025,249,6.29
42,-83.125,2025,249,7.15
42,-82.5,2025,249,7.8
42.5,-83.75,2025,249,6.15
42.5,-83.125,2025,249,6.51
42.5,-82.5,2025,249,7.16
41,-83.75,2025,250,5.48
41,-83.125,2025,250,5.6
41,-82.5,2025,250,5.86
41.5,-83.75,2025,250,5.48
41.5,-83.125,2025,250,6.2
41.5,-82.5,2025,250,6.75
42,-83.75,2025,250,5.73
42,-83.125,2025,250,6.42
42,-82.5,2025,250,6.9
42.5,-83.75,2025,250,5.6
42.5,-83.125,2025,250,5.9
42.5,-82.5,2025,250,6.41
41,-83.75,2025,251,5.87
41,-83.125,2025,251,6.39
41,-82.5,2025,251,6.19
41.5,-83.75,2025,251,6.02
41.5,-83.125,2025,251,6.99
41.5,-82.5,2025,251,7.41
42,-83.75,2025,251,6.26
42,-83.125,2025,251,7.17
42,-82.5,2025,251,7.59
42.5,-83.75,2025,251,5.97
42.5,-83.125,2025,251,6.45
42.5,-82.5,2025,251,6.89
41,-83.75,2025,252,6.1
41,-83.125,2025,252,5.73
41,-82.5,2025,252,5.78
41.5,-83.75,2025,252,6.29
41.5,-83.125,2025,252,7.08
41.5,-82.5,2025,252,7.39
42,-83.75,2025,252,7.28
42,-83.125,2025,252,7.84
42,-82.5,2025,252,7.78
42.5,-83.75,2025,252,6.87
42.5,-83.125,2025,252,7.01
42.5,-82.5,2025,252,7.26
41,-83.75,2025,253,6.56
41,-83.125,2025,253,6.37
41,-82.5,2025,253,6.43
41.5,-83.75,2025,253,6.65
41.5,-83.125,2025,253,7.56
41.5,-82.5,2025,253,7.9
42,-83.75,2025,253,8.05
42,-83.125,2025,253,8.54
42,-82.5,2025,253,8.7
42.5,-83.75,2025,253,7.67
42.5,-83.125,2025,253,7.85
42.5,-82.5,2025,253,8.22
41,-83.75,2025,254,7.07
41,-83.125,2025,254,7.1
41,-82.5,2025,254,7.29
41.5,-83.75,2025,254,7.04
41.5,-83.125,2025,254,8.35
41.5,-82.5,2025,254,8.82
42,-83.75,2025,254,7.91
42,-83.125,2025,254,9.18
42,-82.5,2025,254,9.21
42.5,-83.75,2025,254,7.89
42.5,-83.125,2025,254,8.17
42.5,-82.5,2025,254,8.34
41,-83.75,2025,255,8.23
41,-83.125,2025,255,8.11
41,-82.5,2025,255,7.83
41.5,-83.75,2025,255,8.36
41.5,-83.125,2025,255,9.35
41.5,-82.5,2025,255,9.48
42,-83.75,2025,255,8.75
42,-83.125,2025,255,9.67
42,-82.5,2025,255,9.9
42.5,-83.75,2025,255,8.41
42.5,-83.125,2025,255,8.67
42.5,-82.5,2025,255,9
41,-83.75,2025,256,7.41
41,-83.125,2025,256,7.54
41,-82.5,2025,256,7.86
41.5,-83.75,2025,256,7.25
41.5,-83.125,2025,256,8.6
41.5,-82.5,2025,256,9.24
42,-83.75,2025,256,8.11
42,-83.125,2025,256,9.64
42,-82.5,2025,256,9.89
42.5,-83.75,2025,256,7.9
42.5,-83.125,2025,256,8.65
42.5,-82.5,2025,256,9.07
41,-83.75,2025,257,7.64
41,-83.125,2025,257,7.82
41,-82.5,2025,257,8.12
41.5,-83.75,2025,257,8.36
41.5,-83.125,2025,257,9.73
41.5,-82.5,2025,257,10.12
42,-83.75,2025,257,9.27
42,-83.125,2025,257,10.42
42,-82.5,2025,257,10.71
42.5,-83.75,2025,257,8.64
42.5,-83.125,2025,257,9.16
42.5,-82.5,2025,257,9.7
41,-83.75,2025,258,9.21
41,-83.125,2025,258,9.05
41,-82.5,2025,258,8.85
41.5,-83.75,2025,258,9.74
41.5,-83.125,2025,258,10.9
41.5,-82.5,2025,258,11.33
42,-83.75,2025,258,10.04
42,-83.125,2025,258,11.17
42,-82.5,2025,258,11.6
42.5,-83.75,2025,258,9.55
42.5,-83.125,2025,258,9.75
42.5,-82.5,2025,258,9.94
41,-83.75,2025,259,9.3
41,-83.125,2025,259,8.83
41,-82.5,2025,259,8.69
41.5,-83.75,2025,259,9.41
41.5,-83.125,2025,259,10.55
41.5,-82.5,2025,259,11.06
42,-83.75,2025,259,9.12
42,-83.125,2025,259,10.39
42,-82.5,2025,259,11.21
42.5,-83.75,2025,259,8.41
42.5,-83.125,2025,259,8.68
42.5,-82.5,2025,259,9.19
41,-83.75,2025,260,8.69
41,-83.125,2025,260,8.62
41,-82.5,2025,260,8.64
41.5,-83.75,2025,260,8.6
41.5,-83.125,2025,260,10.08
41.5,-82.5,2025,260,10.75
42,-83.75,2025,260,8.58
42,-83.125,2025,260,9.92
42,-82.5,2025,260,10.68
42.5,-83.75,2025,260,7.87
42.5,-83.125,2025,260,8.35
42.5,-82.5,2025,260,9.24
41,-83.75,2025,261,7.21
41,-83.125,2025,261,7.5
41,-82.5,2025,261,7.76
41.5,-83.75,2025,261,7.42
41.5,-83.125,2025,261,8.53
41.5,-82.5,2025,261,9.73
42,-83.75,2025,261,8.93
42,-83.125,2025,261,9.97
42,-82.5,2025,261,10.86
42.5,-83.75,2025,261,9.66
42.5,-83.125,2025,261,10.17
42.5,-82.5,2025,261,10.47
41,-83.75,2025,262,8.23
41,-83.125,2025,262,8.74
41,-82.5,2025,262,9.21
41.5,-83.75,2025,262,8.76
41.5,-83.125,2025,262,10.64
41.5,-82.5,2025,262,11.7
42,-83.75,2025,262,10.8
42,-83.125,2025,262,11.91
42,-82.5,2025,262,12.24
42.5,-83.75,2025,262,10.61
42.5,-83.125,2025,262,10.77
42.5,-82.5,2025,262,10.97
41,-83.75,2025,263,9.97
41,-83.125,2025,263,9.77
41,-82.5,2025,263,9.53
41.5,-83.75,2025,263,9.91
41.5,-83.125,2025,263,10.5
41.5,-82.5,2025,263,10.48
42,-83.75,2025,263,9.8
42,-83.125,2025,263,10.32
42,-82.5,2025,263,10.26
42.5,-83.75,2025,263,8.7
42.5,-83.125,2025,263,8.62
42.5,-82.5,2025,263,8.49
41,-83.75,2025,264,10.99
41,-83.125,2025,264,11.06
41,-82.5,2025,264,11.2
41.5,-83.75,2025,264,11.62
41.5,-83.125,2025,264,11.93
41.5,-82.5,2025,264,12.36
42,-83.75,2025,264,12.46
42,-83.125,2025,264,12.84
42,-82.5,2025,264,12.78
42.5,-83.75,2025,264,11.71
42.5,-83.125,2025,264,12.03
42.5,-82.5,2025,264,11.84
41,-83.75,2025,265,13.98
41,-83.125,2025,265,14
41,-82.5,2025,265,13.85
41.5,-83.75,2025,265,13.46
41.5,-83.125,2025,265,13.88
41.5,-82.5,2025,265,14.19
42,-83.75,2025,265,13.22
42,-83.125,2025,265,13.91
42,-82.5,2025,265,14.17
42.5,-83.75,2025,265,12.79
42.5,-83.125,2025,265,13.21
42.5,-82.5,2025,265,13.55
41,-83.75,2025,266,11.68
41,-83.125,2025,266,11.85
41,-82.5,2025,266,12.33
41.5,-83.75,2025,266,11.73
41.5,-83.125,2025,266,12.12
41.5,-82.5,2025,266,12.72
42,-83.75,2025,266,12.03
42,-83.125,2025,266,12.35
42,-82.5,2025,266,12.63
42.5,-83.75,2025,266,11.81
42.5,-83.125,2025,266,11.72
42.5,-82.5,2025,266,12.05
41,-83.75,2025,267,12
41,-83.125,2025,267,12.29
41,-82.5,2025,267,12.54
41.5,-83.75,2025,267,12.06
41.5,-83.125,2025,267,12.63
41.5,-82.5,2025,267,12.84
42,-83.75,2025,267,11.89
42,-83.125,2025,267,12.65
42,-82.5,2025,267,12.85
42.5,-83.75,2025,267,11.64
42.5,-83.125,2025,267,11.88
42.5,-82.5,2025,267,12.06
41,-83.75,2025,268,10.86
41,-83.125,2025,268,11.1
41,-82.5,2025,268,11.39
41.5,-83.75,2025,268,10.37
41.5,-83.125,2025,268,11.33
41.5,-82.5,2025,268,11.73
42,-83.75,2025,268,10.49
42,-83.125,2025,268,11.5
42,-82.5,2025,268,11.95
42.5,-83.75,2025,268,10.38
42.5,-83.125,2025,268,11
42.5,-82.5,2025,268,11.62
41,-83.75,2025,269,9.02
41,-83.125,2025,269,9.51
41,-82.5,2025,269,10.02
41.5,-83.75,2025,269,8.72
41.5,-83.125,2025,269,9.88
41.5,-82.5,2025,269,10.76
42,-83.75,2025,269,9
42,-83.125,2025,269,10.02
42,-82.5,2025,269,10.86
42.5,-83.75,2025,269,9.29
42.5,-83.125,2025,269,9.39
42.5,-82.5,2025,269,10.05
41,-83.75,2025,270,8.43
41,-83.125,2025,270,8.74
41,-82.5,2025,270,9.13
41.5,-83.75,2025,270,7.95
41.5,-83.125,2025,270,9.18
41.5,-82.5,2025,270,10.28
42,-83.75,2025,270,8.62
42,-83.125,2025,270,10.01
42,-82.5,2025,270,10.99
42.5,-83.75,2025,270,8.86
42.5,-83.125,2025,270,9.43
42.5,-82.5,2025,270,10.28
41,-83.75,2025,271,9.11
41,-83.125,2025,271,8.97
41,-82.5,2025,271,9.15
41.5,-83.75,2025,271,9.13
41.5,-83.125,2025,271,9.96
41.5,-82.5,2025,271,10.89
42,-83.75,2025,271,9.45
42,-83.125,2025,271,10.16
42,-82.5,2025,271,10.75
42.5,-83.75,2025,271,8.12
42.5,-83.125,2025,271,8.4
42.5,-82.5,2025,271,8.92
41,-83.75,2025,272,9.09
41,-83.125,2025,272,8.77
41,-82.5,2025,272,8.84
41.5,-83.75,2025,272,9.54
41.5,-83.125,2025,272,10.2
41.5,-82.5,2025,272,10.18
42,-83.75,2025,272,8.91
42,-83.125,2025,272,9.73
42,-82.5,2025,272,9.88
42.5,-83.75,2025,272,7.36
42.5,-83.125,2025,272,7.99
42.5,-82.5,2025,272,8.43
41,-83.75,2025,273,7.67
41,-83.125,2025,273,7.99
41,-82.5,2025,273,8.03
41.5,-83.75,2025,273,7.86
41.5,-83.125,2025,273,9.11
41.5,-82.5,2025,273,9.75
42,-83.75,2025,273,8.12
42,-83.125,2025,273,9.35
42,-82.5,2025,273,9.81
42.5,-83.75,2025,273,7.42
42.5,-83.125,2025,273,8.04
42.5,-82.5,2025,273,8.31
41,-83.75,2025,274,7.16
41,-83.125,2025,274,6.78
41,-82.5,2025,274,6.55
41.5,-83.75,2025,274,7.7
41.5,-83.125,2025,274,8.09
41.5,-82.5,2025,274,8.27
42,-83.75,2025,274,7.83
42,-83.125,2025,274,8.5
42,-82.5,2025,274,8.63
42.5,-83.75,2025,274,6.99
42.5,-83.125,2025,274,7.28
42.5,-82.5,2025,274,7.37
41,-83.75,2025,275,6.13
41,-83.125,2025,275,6.06
41,-82.5,2025,275,6.86
41.5,-83.75,2025,275,6.86
41.5,-83.125,2025,275,7.82
41.5,-82.5,2025,275,8.2
42,-83.75,2025,275,7.28
42,-83.125,2025,275,8.15
42,-82.5,2025,275,8.4
42.5,-83.75,2025,275,6.8
42.5,-83.125,2025,275,7.2
42.5,-82.5,2025,275,7.36
41,-83.75,2025,276,7.23
41,-83.125,2025,276,7.53
41,-82.5,2025,276,7.68
41.5,-83.75,2025,276,6.49
41.5,-83.125,2025,276,7.73
41.5,-82.5,2025,276,8.99
42,-83.75,2025,276,7.75
42,-83.125,2025,276,8.89
42,-82.5,2025,276,9.95
42.5,-83.75,2025,276,8.06
42.5,-83.125,2025,276,8.42
42.5,-82.5,2025,276,9.19
41,-83.75,2025,277,9.31
41,-83.125,2025,277,8.94
41,-82.5,2025,277,8.92
41.5,-83.75,2025,277,8.92
41.5,-83.125,2025,277,9.24
41.5,-82.5,2025,277,10.08
42,-83.75,2025,277,9.29
42,-83.125,2025,277,9.86
42,-82.5,2025,277,10.61
42.5,-83.75,2025,277,9.11
42.5,-83.125,2025,277,8.94
42.5,-82.5,2025,277,9.36
41,-83.75,2025,278,8.43
41,-83.125,2025,278,8.11
41,-82.5,2025,278,8.21
41.5,-83.75,2025,278,8.51
41.5,-83.125,2025,278,9.15
41.5,-82.5,2025,278,10.2
42,-83.75,2025,278,9.03
42,-83.125,2025,278,10.34
42,-82.5,2025,278,11.42
42.5,-83.75,2025,278,8.76
42.5,-83.125,2025,278,9.28
42.5,-82.5,2025,278,10.4
41,-83.75,2025,279,10.61
41,-83.125,2025,279,10.16
41,-82.5,2025,279,9.78
41.5,-83.75,2025,279,10.38
41.5,-83.125,2025,279,10.51
41.5,-82.5,2025,279,11.03
42,-83.75,2025,279,10.48
42,-83.125,2025,279,11.26
42,-82.5,2025,279,11.74
42.5,-83.75,2025,279,10.1
42.5,-83.125,2025,279,10.23
42.5,-82.5,2025,279,10.62
41,-83.75,2025,280,11.54
41,-83.125,2025,280,11.93
41,-82.5,2025,280,12.38
41.5,-83.75,2025,280,10.77
41.5,-83.125,2025,280,11.56
41.5,-82.5,2025,280,12.35
42,-83.75,2025,280,9.95
42,-83.125,2025,280,11
42,-82.5,2025,280,11.85
42.5,-83.75,2025,280,8.94
42.5,-83.125,2025,280,9.68
42.5,-82.5,2025,280,10.68
41,-83.75,2025,281,5.43
41,-83.125,2025,281,5.83
41,-82.5,2025,281,6.35
41.5,-83.75,2025,281,5.12
41.5,-83.125,2025,281,6.17
41.5,-82.5,2025,281,7.24
42,-83.75,2025,281,5.05
42,-83.125,2025,281,6.36
42,-82.5,2025,281,7.3
42.5,-83.75,2025,281,4.77
42.5,-83.125,2025,281,5.37
42.5,-82.5,2025,281,6.25
41,-83.75,2025,282,4.79
41,-83.125,2025,282,4.71
41,-82.5,2025,282,4.84
41.5,-83.75,2025,282,4.95
41.5,-83.125,2025,282,5.59
41.5,-82.5,2025,282,6.1
42,-83.75,2025,282,5.07
42,-83.125,2025,282,5.92
42,-82.5,2025,282,6.23
42.5,-83.75,2025,282,4.73
42.5,-83.125,2025,282,4.95
42.5,-82.5,2025,282,5.09
41,-83.75,2025,283,4.97
41,-83.125,2025,283,5.2
41,-82.5,2025,283,5.18
41.5,-83.75,2025,283,4.66
41.5,-83.125,2025,283,5.49
41.5,-82.5,2025,283,6.38
42,-83.75,2025,283,5.07
42,-83.125,2025,283,6.1
42,-82.5,2025,283,6.86
42.5,-83.75,2025,283,5.29
42.5,-83.125,2025,283,5.68
42.5,-82.5,2025,283,6.12
41,-83.75,2025,284,6.35
41,-83.125,2025,284,6.55
41,-82.5,2025,284,6.85
41.5,-83.75,2025,284,6.43
41.5,-83.125,2025,284,7.01
41.5,-82.5,2025,284,7.76
42,-83.75,2025,284,6.82
42,-83.125,2025,284,7.37
42,-82.5,2025,284,7.81
42.5,-83.75,2025,284,6.69
42.5,-83.125,2025,284,6.87
42.5,-82.5,2025,284,7.16
41,-83.75,2025,285,7.33
41,-83.125,2025,285,7.49
41,-82.5,2025,285,7.72
41.5,-83.75,2025,285,7.62
41.5,-83.125,2025,285,8.33
41.5,-82.5,2025,285,8.79
42,-83.75,2025,285,8.07
42,-83.125,2025,285,8.91
42,-82.5,2025,285,9.22
42.5,-83.75,2025,285,7.53
42.5,-83.125,2025,285,8.06
42.5,-82.5,2025,285,8.39
41,-83.75,2025,286,7.55
41,-83.125,2025,286,7.42
41,-82.5,2025,286,7.39
41.5,-83.75,2025,286,7.96
41.5,-83.125,2025,286,8.71
41.5,-82.5,2025,286,8.69
42,-83.75,2025,286,8.52
42,-83.125,2025,286,9
42,-82.5,2025,286,9.04
42.5,-83.75,2025,286,7.74
42.5,-83.125,2025,286,7.89
42.5,-82.5,2025,286,8.29
41,-83.75,2025,287,8.01
41,-83.125,2025,287,8.59
41,-82.5,2025,287,8.67
41.5,-83.75,2025,287,7.81
41.5,-83.125,2025,287,8.86
41.5,-82.5,2025,287,9.3
42,-83.75,2025,287,7.72
42,-83.125,2025,287,8.64
42,-82.5,2025,287,9.09
42.5,-83.75,2025,287,7.2
42.5,-83.125,2025,287,7.67
42.5,-82.5,2025,287,8.32
41,-83.75,2025,288,6.69
41,-83.125,2025,288,6.7
41,-82.5,2025,288,6.96
41.5,-83.75,2025,288,6.36
41.5,-83.125,2025,288,6.95
41.5,-82.5,2025,288,7.58
42,-83.75,2025,288,6.42
42,-83.125,2025,288,7.14
42,-82.5,2025,288,7.52
42.5,-83.75,2025,288,6.13
42.5,-83.125,2025,288,6.41
42.5,-82.5,2025,288,6.73
41,-83.75,2025,289,5.35
41,-83.125,2025,289,5.25
41,-82.5,2025,289,5.28
41.5,-83.75,2025,289,5.25
41.5,-83.125,2025,289,5.65
41.5,-82.5,2025,289,5.97
42,-83.75,2025,289,5.36
42,-83.125,2025,289,5.92
42,-82.5,2025,289,6
42.5,-83.75,2025,289,5.14
42.5,-83.125,2025,289,5.51
42.5,-82.5,2025,289,5.59
41,-83.75,2025,290,5.2
41,-83.125,2025,290,4.97
41,-82.5,2025,290,4.85
41.5,-83.75,2025,290,5.19
41.5,-83.125,2025,290,5.65
41.5,-82.5,2025,290,6.04
42,-83.75,2025,290,5.59
42,-83.125,2025,290,6.49
42,-82.5,2025,290,6.73
42.5,-83.75,2025,290,5.41
42.5,-83.125,2025,290,5.91
42.5,-82.5,2025,290,6.39
41,-83.75,2025,291,9.44
41,-83.125,2025,291,9.1
41,-82.5,2025,291,8.68
41.5,-83.75,2025,291,9.41
41.5,-83.125,2025,291,9.45
41.5,-82.5,2025,291,9.68
42,-83.75,2025,291,9.69
42,-83.125,2025,291,10.02
42,-82.5,2025,291,10.25
42.5,-83.75,2025,291,9.7
42.5,-83.125,2025,291,9.66
42.5,-82.5,2025,291,9.71
41,-83.75,2025,292,8.31
41,-83.125,2025,292,8.66
41,-82.5,2025,292,9.23
41.5,-83.75,2025,292,8.4
41.5,-83.125,2025,292,8.97
41.5,-82.5,2025,292,9.81
42,-83.75,2025,292,8.58
42,-83.125,2025,292,9.21
42,-82.5,2025,292,9.9
42.5,-83.75,2025,292,8.58
42.5,-83.125,2025,292,8.87
42.5,-82.5,2025,292,9.45
41,-83.75,2025,293,4.5
41,-83.125,2025,293,4.62
41,-82.5,2025,293,4.99
41.5,-83.75,2025,293,4.59
41.5,-83.125,2025,293,5.24
41.5,-82.5,2025,293,6.07
42,-83.75,2025,293,4.9
42,-83.125,2025,293,5.74
42,-82.5,2025,293,6.21
42.5,-83.75,2025,293,4.79
42.5,-83.125,2025,293,5.21
42.5,-82.5,2025,293,5.67
41,-83.75,2025,294,5.19
41,-83.125,2025,294,5.18
41,-82.5,2025,294,5.29
41.5,-83.75,2025,294,5.24
41.5,-83.125,2025,294,5.71
41.5,-82.5,2025,294,6.33
42,-83.75,2025,294,5.55
42,-83.125,2025,294,6.33
42,-82.5,2025,294,6.81
42.5,-83.75,2025,294,5.54
42.5,-83.125,2025,294,5.83
42.5,-82.5,2025,294,6.21
41,-83.75,2025,295,4.81
41,-83.125,2025,295,4.79
41,-82.5,2025,295,5
41.5,-83.75,2025,295,5.32
41.5,-83.125,2025,295,5.67
41.5,-82.5,2025,295,6.18
42,-83.75,2025,295,5.84
42,-83.125,2025,295,6.36
42,-82.5,2025,295,6.69
42.5,-83.75,2025,295,5.82
42.5,-83.125,2025,295,5.95
42.5,-82.5,2025,295,6.14
41,-83.75,2025,296,4.71
41,-83.125,2025,296,4.8
41,-82.5,2025,296,5.02
41.5,-83.75,2025,296,4.96
41.5,-83.125,2025,296,5.39
41.5,-82.5,2025,296,6.04
42,-83.75,2025,296,5.19
42,-83.125,2025,296,5.72
42,-82.5,2025,296,6.17
42.5,-83.75,2025,296,4.99
42.5,-83.125,2025,296,5.15
42.5,-82.5,2025,296,5.51
41,-83.75,2025,297,4.25
41,-83.125,2025,297,4.38
41,-82.5,2025,297,4.54
41.5,-83.75,2025,297,4.26
41.5,-83.125,2025,297,4.67
41.5,-82.5,2025,297,5.15
42,-83.75,2025,297,4.37
42,-83.125,2025,297,4.87
42,-82.5,2025,297,5.34
42.5,-83.75,2025,297,4.28
42.5,-83.125,2025,297,4.46
42.5,-82.5,2025,297,4.84
41,-83.75,2025,298,4.02
41,-83.125,2025,298,4.16
41,-82.5,2025,298,4.26
41.5,-83.75,2025,298,3.86
41.5,-83.125,2025,298,4.36
41.5,-82.5,2025,298,4.7
42,-83.75,2025,298,4.16
42,-83.125,2025,298,4.59
42,-82.5,2025,298,4.97
42.5,-83.75,2025,298,4.34
42.5,-83.125,2025,298,4.62
42.5,-82.5,2025,298,4.8
41,-83.75,2025,299,4.78
41,-83.125,2025,299,4.79
41,-82.5,2025,299,4.75
41.5,-83.75,2025,299,5.06
41.5,-83.125,2025,299,5.46
41.5,-82.5,2025,299,5.67
42,-83.75,2025,299,4.88
42,-83.125,2025,299,5.36
42,-82.5,2025,299,5.61
42.5,-83.75,2025,299,4.31
42.5,-83.125,2025,299,4.5
42.5,-82.5,2025,299,4.57
41,-83.75,2025,300,4.33
41,-83.125,2025,300,4.08
41,-82.5,2025,300,4.05
41.5,-83.75,2025,300,4.97
41.5,-83.125,2025,300,5.16
41.5,-82.5,2025,300,5.2
42,-83.75,2025,300,4.99
42,-83.125,2025,300,5.48
42,-82.5,2025,300,5.66
42.5,-83.75,2025,300,4.23
42.5,-83.125,2025,300,4.63
42.5,-82.5,2025,300,4.81
41,-83.75,2025,301,3.61
41,-83.125,2025,301,3.55
41,-82.5,2025,301,3.75
41.5,-83.75,2025,301,4.35
41.5,-83.125,2025,301,4.68
41.5,-82.5,2025,301,4.96
42,-83.75,2025,301,4.85
42,-83.125,2025,301,5.32
42,-82.5,2025,301,5.63
42.5,-83.75,2025,301,4.66
42.5,-83.125,2025,301,4.94
42.5,-82.5,2025,301,5.11
41,-83.75,2025,302,4.46
41,-83.125,2025,302,4.49
41,-82.5,2025,302,4.58
41.5,-83.75,2025,302,4.89
41.5,-83.125,2025,302,5.32
41.5,-82.5,2025,302,5.51
42,-83.75,2025,302,5.18
42,-83.125,2025,302,5.67
42,-82.5,2025,302,5.88
42.5,-83.75,2025,302,4.94
42.5,-83.125,2025,302,5.25
42.5,-82.5,2025,302,5.51
41,-83.75,2025,303,5.83
41,-83.125,2025,303,5.97
41,-82.5,2025,303,5.96
41.5,-83.75,2025,303,5.75
41.5,-83.125,2025,303,6.34
41.5,-82.5,2025,303,6.65
42,-83.75,2025,303,5.45
42,-83.125,2025,303,6.26
42,-82.5,2025,303,6.7
42.5,-83.75,2025,303,5.09
42.5,-83.125,2025,303,5.55
42.5,-82.5,2025,303,5.96
41,-83.75,2025,304,4.59
41,-83.125,2025,304,4.58
41,-82.5,2025,304,4.84
41.5,-83.75,2025,304,4.52
41.5,-83.125,2025,304,4.97
41.5,-82.5,2025,304,5.61
42,-83.75,2025,304,4.67
42,-83.125,2025,304,5.21
42,-82.5,2025,304,5.62
42.5,-83.75,2025,304,4.54
42.5,-83.125,2025,304,4.64
42.5,-82.5,2025,304,5.05
41,-83.75,2025,305,3.88
41,-83.125,2025,305,3.99
41,-82.5,2025,305,4.26
41.5,-83.75,2025,305,3.89
41.5,-83.125,2025,305,4.44
41.5,-82.5,2025,305,4.98
42,-83.75,2025,305,4.26
42,-83.125,2025,305,4.84
42,-82.5,2025,305,5.18
42.5,-83.75,2025,305,4.51
42.5,-83.125,2025,305,4.7
42.5,-82.5,2025,305,4.98
41,-83.75,2025,306,4.09
41,-83.125,2025,306,4.53
41,-82.5,2025,306,4.8
41.5,-83.75,2025,306,4.05
41.5,-83.125,2025,306,4.74
41.5,-82.5,2025,306,5.05
42,-83.75,2025,306,4.26
42,-83.125,2025,306,4.81
42,-82.5,2025,306,5.04
42.5,-83.75,2025,306,4.17
42.5,-83.125,2025,306,4.46
42.5,-82.5,2025,306,4.82
41,-83.75,2025,307,4
41,-83.125,2025,307,4.14
41,-82.5,2025,307,4.41
41.5,-83.75,2025,307,3.99
41.5,-83.125,2025,307,4.46
41.5,-82.5,2025,307,5.22
42,-83.75,2025,307,4.11
42,-83.125,2025,307,4.79
42,-82.5,2025,307,5.42
42.5,-83.75,2025,307,3.93
42.5,-83.125,2025,307,4.15
42.5,-82.5,2025,307,4.67
41,-83.75,2025,308,3.54
41,-83.125,2025,308,3.6
41,-82.5,2025,308,3.76
41.5,-83.75,2025,308,3.68
41.5,-83.125,2025,308,4.15
41.5,-82.5,2025,308,4.88
42,-83.75,2025,308,3.86
42,-83.125,2025,308,4.6
42,-82.5,2025,308,5.11
42.5,-83.75,2025,308,3.71
42.5,-83.125,2025,308,3.84
42.5,-82.5,2025,308,4.22
41,-83.75,2025,309,5.66
41,-83.125,2025,309,5.52
41,-82.5,2025,309,5.53
41.5,-83.75,2025,309,5.42
41.5,-83.125,2025,309,5.61
41.5,-82.5,2025,309,5.99
42,-83.75,2025,309,5.26
42,-83.125,2025,309,5.67
42,-82.5,2025,309,6.21
42.5,-83.75,2025,309,4.95
42.5,-83.125,2025,309,5.13
42.5,-82.5,2025,309,5.62
41,-83.75,2025,310,3.47
41,-83.125,2025,310,3.42
41,-82.5,2025,310,3.68
41.5,-83.75,2025,310,3.38
41.5,-83.125,2025,310,3.86
41.5,-82.5,2025,310,4.36
42,-83.75,2025,310,3.59
42,-83.125,2025,310,4.19
42,-82.5,2025,310,4.49
42.5,-83.75,2025,310,3.52
42.5,-83.125,2025,310,3.8
42.5,-82.5,2025,310,4.02
41,-83.75,2025,311,5.71
41,-83.125,2025,311,5.64
41,-82.5,2025,311,5.65
41.5,-83.75,2025,311,5.51
41.5,-83.125,2025,311,5.7
41.5,-82.5,2025,311,6.05
42,-83.75,2025,311,5.46
42,-83.125,2025,311,5.9
42,-82.5,2025,311,6.3
42.5,-83.75,2025,311,5.3
42.5,-83.125,2025,311,5.55
42.5,-82.5,2025,311,5.86
41,-83.75,2025,312,4.78
41,-83.125,2025,312,5.07
41,-82.5,2025,312,5.4
41.5,-83.75,2025,312,4.32
41.5,-83.125,2025,312,4.8
41.5,-82.5,2025,312,5.42
42,-83.75,2025,312,4.03
42,-83.125,2025,312,4.42
42,-82.5,2025,312,4.96
42.5,-83.75,2025,312,3.56
