-BEGIN HEADER-,,,,
NASA/POWER Source Native Resolution Daily Data,,,,
Dates (month/day/year): 06/28/2025 through 06/28/2026 in LST,,,,
Location: Regional,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,
parameter(s):,,,,
QV2M     MERRA-2 Specific Humidity at 2 Meters (g/kg),,,,
-END HEADER-,,,,
LAT,LON,YEAR,DOY,QV2M
41.5,-81.875,2025,230,11.02
41.5,-81.25,2025,230,9.75
41.5,-80.625,2025,230,9.21
41.5,-80,2025,230,8.38
42,-81.875,2025,230,11.74
42,-81.25,2025,230,11.66
42,-80.625,2025,230,10.34
42,-80,2025,230,9.14
42.5,-81.875,2025,230,9.65
42.5,-81.25,2025,230,10.59
42.5,-80.625,2025,230,10.01
42.5,-80,2025,230,10.28
41,-81.875,2025,231,12.59
41,-81.25,2025,231,11.81
41,-80.625,2025,231,10.77
41,-80,2025,231,10.54
41.5,-81.875,2025,231,13.35
41.5,-81.25,2025,231,12.31
41.5,-80.625,2025,231,11.29
41.5,-80,2025,231,10.46
42,-81.875,2025,231,13.17
42,-81.25,2025,231,12.47
42,-80.625,2025,231,11.93
42,-80,2025,231,11.12
42.5,-81.875,2025,231,12.16
42.5,-81.25,2025,231,11.7
42.5,-80.625,2025,231,11.08
42.5,-80,2025,231,11.52
41,-81.875,2025,232,14.05
41,-81.25,2025,232,14.19
41,-80.625,2025,232,13.91
41,-80,2025,232,13.55
41.5,-81.875,2025,232,14.5
41.5,-81.25,2025,232,14.16
41.5,-80.625,2025,232,14.13
41.5,-80,2025,232,13.51
42,-81.875,2025,232,14.41
42,-81.25,2025,232,14.64
42,-80.625,2025,232,14.37
42,-80,2025,232,13.87
42.5,-81.875,2025,232,13.32
42.5,-81.25,2025,232,13.68
42.5,-80.625,2025,232,13.62
42.5,-80,2025,232,14.14
41,-81.875,2025,233,12.15
41,-81.25,2025,233,12.01
41,-80.625,2025,233,12.14
41,-80,2025,233,12.38
41.5,-81.875,2025,233,13.06
41.5,-81.25,2025,233,12.15
41.5,-80.625,2025,233,12.01
41.5,-80,2025,233,11.82
42,-81.875,2025,233,13.26
42,-81.25,2025,233,13.47
42,-80.625,2025,233,12.71
42,-80,2025,233,12.03
42.5,-81.875,2025,233,11.41
42.5,-81.25,2025,233,12.43
42.5,-80.625,2025,233,12.21
42.5,-80,2025,233,12.47
41,-81.875,2025,234,11.51
41,-81.25,2025,234,11.33
41,-80.625,2025,234,11.32
41,-80,2025,234,10.82
41.5,-81.875,2025,234,12.28
41.5,-81.25,2025,234,11.52
41.5,-80.625,2025,234,11.03
41.5,-80,2025,234,10.18
42,-81.875,2025,234,12.44
42,-81.25,2025,234,12.52
42,-80.625,2025,234,11.52
42,-80,2025,234,10.26
42.5,-81.875,2025,234,10.91
42.5,-81.25,2025,234,11.77
42.5,-80.625,2025,234,10.84
42.5,-80,2025,234,10.58
41,-81.875,2025,235,10.98
41,-81.25,2025,235,10.82
41,-80.625,2025,235,10.87
41,-80,2025,235,11.16
41.5,-81.875,2025,235,12.28
41.5,-81.25,2025,235,11.14
41.5,-80.625,2025,235,10.89
41.5,-80,2025,235,10.76
42,-81.875,2025,235,13.25
42,-81.25,2025,235,12.93
42,-80.625,2025,235,12.09
42,-80,2025,235,11.27
42.5,-81.875,2025,235,11.98
42.5,-81.25,2025,235,13.06
42.5,-80.625,2025,235,12.42
42.5,-80,2025,235,12.4
41,-81.875,2025,236,9.9
41,-81.25,2025,236,9.98
41,-80.625,2025,236,10.15
41,-80,2025,236,10.51
41.5,-81.875,2025,236,10.69
41.5,-81.25,2025,236,10.1
41.5,-80.625,2025,236,10.01
41.5,-80,2025,236,10.02
42,-81.875,2025,236,11.12
42,-81.25,2025,236,11.42
42,-80.625,2025,236,10.92
42,-80,2025,236,10.64
42.5,-81.875,2025,236,9.68
42.5,-81.25,2025,236,10.88
42.5,-80.625,2025,236,10.99
42.5,-80,2025,236,11.63
41,-81.875,2025,237,8.63
41,-81.25,2025,237,8.42
41,-80.625,2025,237,8.15
41,-80,2025,237,7.9
41.5,-81.875,2025,237,9.72
41.5,-81.25,2025,237,8.8
41.5,-80.625,2025,237,8.52
41.5,-80,2025,237,8.2
42,-81.875,2025,237,9.98
42,-81.25,2025,237,10.22
42,-80.625,2025,237,9.53
42,-80,2025,237,9.17
42.5,-81.875,2025,237,8.38
42.5,-81.25,2025,237,9.51
42.5,-80.625,2025,237,9.28
42.5,-80,2025,237,9.75
41,-81.875,2025,238,7.23
41,-81.25,2025,238,7.21
41,-80.625,2025,238,7.1
41,-80,2025,238,6.93
41.5,-81.875,2025,238,8.11
41.5,-81.25,2025,238,7.55
41.5,-80.625,2025,238,7.36
41.5,-80,2025,238,7.06
42,-81.875,2025,238,8.5
42,-81.25,2025,238,8.77
42,-80.625,2025,238,8.12
42,-80,2025,238,7.79
42.5,-81.875,2025,238,7.24
42.5,-81.25,2025,238,8.29
42.5,-80.625,2025,238,8.05
42.5,-80,2025,238,8.54
41,-81.875,2025,239,6.03
41,-81.25,2025,239,5.92
41,-80.625,2025,239,5.95
41,-80,2025,239,6.11
41.5,-81.875,2025,239,7.47
41.5,-81.25,2025,239,6.74
41.5,-80.625,2025,239,6.51
41.5,-80,2025,239,6.36
42,-81.875,2025,239,8.15
42,-81.25,2025,239,8.42
42,-80.625,2025,239,7.76
42,-80,2025,239,7.35
42.5,-81.875,2025,239,6.92
42.5,-81.25,2025,239,7.83
42.5,-80.625,2025,239,7.66
42.5,-80,2025,239,8.22
41,-81.875,2025,240,7.22
41,-81.25,2025,240,6.62
41,-80.625,2025,240,6.48
41,-80,2025,240,6.37
41.5,-81.875,2025,240,9.17
41.5,-81.25,2025,240,7.47
41.5,-80.625,2025,240,6.93
41.5,-80,2025,240,6.53
42,-81.875,2025,240,10.48
42,-81.25,2025,240,10.42
42,-80.625,2025,240,8.96
42,-80,2025,240,7.95
42.5,-81.875,2025,240,9.22
42.5,-81.25,2025,240,10.09
42.5,-80.625,2025,240,9.77
42.5,-80,2025,240,9.93
41,-81.875,2025,241,7.41
41,-81.25,2025,241,7.25
41,-80.625,2025,241,7.08
41,-80,2025,241,6.96
41.5,-81.875,2025,241,8.06
41.5,-81.25,2025,241,7.37
41.5,-80.625,2025,241,7.09
41.5,-80,2025,241,6.84
42,-81.875,2025,241,8.11
42,-81.25,2025,241,8.05
42,-80.625,2025,241,7.66
42,-80,2025,241,7.3
42.5,-81.875,2025,241,6.77
42.5,-81.25,2025,241,7.55
42.5,-80.625,2025,241,7.41
42.5,-80,2025,241,7.74
41,-81.875,2025,242,6.19
41,-81.25,2025,242,6.01
41,-80.625,2025,242,5.79
41,-80,2025,242,5.64
41.5,-81.875,2025,242,7.23
41.5,-81.25,2025,242,6.51
41.5,-80.625,2025,242,6.16
41.5,-80,2025,242,5.94
42,-81.875,2025,242,7.55
42,-81.25,2025,242,7.68
42,-80.625,2025,242,7.23
42,-80,2025,242,6.91
42.5,-81.875,2025,242,6.83
42.5,-81.25,2025,242,7.42
42.5,-80.625,2025,242,7.5
42.5,-80,2025,242,7.83
41,-81.875,2025,243,7.06
41,-81.25,2025,243,6.56
41,-80.625,2025,243,6.2
41,-80,2025,243,6.02
41.5,-81.875,2025,243,8.49
41.5,-81.25,2025,243,7.52
41.5,-80.625,2025,243,6.82
41.5,-80,2025,243,6.26
42,-81.875,2025,243,8.96
42,-81.25,2025,243,9.27
42,-80.625,2025,243,8.2
42,-80,2025,243,7.37
42.5,-81.875,2025,243,7.36
42.5,-81.25,2025,243,8.5
42.5,-80.625,2025,243,8.25
42.5,-80,2025,243,8.31
41,-81.875,2025,244,7.29
41,-81.25,2025,244,6.96
41,-80.625,2025,244,6.64
41,-80,2025,244,6.5
41.5,-81.875,2025,244,8.93
41.5,-81.25,2025,244,7.71
41.5,-80.625,2025,244,7.23
41.5,-80,2025,244,6.71
42,-81.875,2025,244,9.79
42,-81.25,2025,244,9.71
42,-80.625,2025,244,8.94
42,-80,2025,244,7.97
42.5,-81.875,2025,244,8.33
42.5,-81.25,2025,244,9.18
42.5,-80.625,2025,244,8.9
42.5,-80,2025,244,9.27
41,-81.875,2025,245,7.11
41,-81.25,2025,245,6.91
41,-80.625,2025,245,6.65
41,-80,2025,245,6.54
41.5,-81.875,2025,245,8.67
41.5,-81.25,2025,245,7.51
41.5,-80.625,2025,245,7.05
41.5,-80,2025,245,6.69
42,-81.875,2025,245,9.75
42,-81.25,2025,245,10.39
42,-80.625,2025,245,8.77
42,-80,2025,245,8.01
42.5,-81.875,2025,245,8.77
42.5,-81.25,2025,245,9.57
42.5,-80.625,2025,245,9.34
42.5,-80,2025,245,9.99
41,-81.875,2025,246,7.5
41,-81.25,2025,246,7.43
41,-80.625,2025,246,7.53
41,-80,2025,246,7.6
41.5,-81.875,2025,246,9.61
41.5,-81.25,2025,246,7.77
41.5,-80.625,2025,246,7.43
41.5,-80,2025,246,7.33
42,-81.875,2025,246,11.3
42,-81.25,2025,246,11.21
42,-80.625,2025,246,9.39
42,-80,2025,246,8.47
42.5,-81.875,2025,246,9.51
42.5,-81.25,2025,246,10.68
42.5,-80.625,2025,246,10.34
42.5,-80,2025,246,10.69
41,-81.875,2025,247,9.16
41,-81.25,2025,247,9.5
41,-80.625,2025,247,9.95
41,-80,2025,247,10.29
41.5,-81.875,2025,247,9.76
41.5,-81.25,2025,247,9.19
41.5,-80.625,2025,247,9.47
41.5,-80,2025,247,9.64
42,-81.875,2025,247,10.1
42,-81.25,2025,247,10.46
42,-80.625,2025,247,9.86
42,-80,2025,247,9.63
42.5,-81.875,2025,247,8.35
42.5,-81.25,2025,247,9.52
42.5,-80.625,2025,247,9.59
42.5,-80,2025,247,10.21
41,-81.875,2025,248,7.38
41,-81.25,2025,248,8.11
41,-80.625,2025,248,8.57
41,-80,2025,248,9.21
41.5,-81.875,2025,248,8.64
41.5,-81.25,2025,248,8.21
41.5,-80.625,2025,248,8.22
41.5,-80,2025,248,8.24
42,-81.875,2025,248,9.26
42,-81.25,2025,248,9.85
42,-80.625,2025,248,9.27
42,-80,2025,248,8.77
42.5,-81.875,2025,248,7.5
42.5,-81.25,2025,248,9.04
42.5,-80.625,2025,248,9.2
42.5,-80,2025,248,9.65
41,-81.875,2025,249,7.03
41,-81.25,2025,249,7.29
41,-80.625,2025,249,7.34
41,-80,2025,249,7.52
41.5,-81.875,2025,249,7.91
41.5,-81.25,2025,249,7.6
41.5,-80.625,2025,249,7.78
41.5,-80,2025,249,7.75
42,-81.875,2025,249,8.31
42,-81.25,2025,249,8.54
42,-80.625,2025,249,8.15
42,-80,2025,249,8.16
42.5,-81.875,2025,249,7.01
42.5,-81.25,2025,249,7.84
42.5,-80.625,2025,249,7.85
42.5,-80,2025,249,8.31
41,-81.875,2025,250,6.01
41,-81.25,2025,250,5.88
41,-80.625,2025,250,5.61
41,-80,2025,250,5.53
41.5,-81.875,2025,250,6.86
41.5,-81.25,2025,250,6.21
41.5,-80.625,2025,250,5.97
41.5,-80,2025,250,5.68
42,-81.875,2025,250,7.35
42,-81.25,2025,250,7.51
42,-80.625,2025,250,7.04
42,-80,2025,250,6.62
42.5,-81.875,2025,250,6.37
42.5,-81.25,2025,250,7.13
42.5,-80.625,2025,250,6.94
42.5,-80,2025,250,7.34
41,-81.875,2025,251,5.84
41,-81.25,2025,251,5.6
41,-80.625,2025,251,5.43
41,-80,2025,251,5.4
41.5,-81.875,2025,251,7.24
41.5,-81.25,2025,251,6.39
41.5,-80.625,2025,251,5.99
41.5,-80,2025,251,5.78
42,-81.875,2025,251,7.96
42,-81.25,2025,251,8.02
42,-80.625,2025,251,7.1
42,-80,2025,251,6.7
42.5,-81.875,2025,251,6.9
42.5,-81.25,2025,251,7.43
42.5,-80.625,2025,251,6.96
42.5,-80,2025,251,7.11
41,-81.875,2025,252,5.64
41,-81.25,2025,252,5.47
41,-80.625,2025,252,5.19
41,-80,2025,252,5.21
41.5,-81.875,2025,252,7.33
41.5,-81.25,2025,252,6.05
41.5,-80.625,2025,252,5.51
41.5,-80,2025,252,5.29
42,-81.875,2025,252,8.17
42,-81.25,2025,252,8.23
42,-80.625,2025,252,7.21
42,-80,2025,252,6.45
42.5,-81.875,2025,252,7.12
42.5,-81.25,2025,252,7.92
42.5,-80.625,2025,252,7.59
42.5,-80,2025,252,7.81
41,-81.875,2025,253,6.25
41,-81.25,2025,253,6.17
41,-80.625,2025,253,5.85
41,-80,2025,253,5.49
41.5,-81.875,2025,253,7.85
41.5,-81.25,2025,253,6.64
41.5,-80.625,2025,253,6.27
41.5,-80,2025,253,5.91
42,-81.875,2025,253,8.71
42,-81.25,2025,253,8.53
42,-80.625,2025,253,7.68
42,-80,2025,253,6.84
42.5,-81.875,2025,253,8.13
42.5,-81.25,2025,253,9.27
42.5,-80.625,2025,253,8.61
42.5,-80,2025,253,8.81
41,-81.875,2025,254,7.1
41,-81.25,2025,254,7.02
41,-80.625,2025,254,6.91
41,-80,2025,254,6.76
41.5,-81.875,2025,254,8.23
41.5,-81.25,2025,254,7.54
41.5,-80.625,2025,254,7.2
41.5,-80,2025,254,6.79
42,-81.875,2025,254,8.7
42,-81.25,2025,254,8.45
42,-80.625,2025,254,8.49
42,-80,2025,254,7.47
42.5,-81.875,2025,254,7.68
42.5,-81.25,2025,254,8.16
42.5,-80.625,2025,254,8.39
42.5,-80,2025,254,9.12
41,-81.875,2025,255,7.26
41,-81.25,2025,255,7.12
41,-80.625,2025,255,7.13
41,-80,2025,255,6.97
41.5,-81.875,2025,255,8.86
41.5,-81.25,2025,255,7.82
41.5,-80.625,2025,255,7.41
41.5,-80,2025,255,7.03
42,-81.875,2025,255,9.89
42,-81.25,2025,255,9.88
42,-80.625,2025,255,9
42,-80,2025,255,8.07
42.5,-81.875,2025,255,8.8
42.5,-81.25,2025,255,9.76
42.5,-80.625,2025,255,9.19
42.5,-80,2025,255,9.77
41,-81.875,2025,256,7.54
41,-81.25,2025,256,7.51
41,-80.625,2025,256,7.47
41,-80,2025,256,7.49
41.5,-81.875,2025,256,9.24
41.5,-81.25,2025,256,8.17
41.5,-80.625,2025,256,7.97
41.5,-80,2025,256,7.88
42,-81.875,2025,256,10.27
42,-81.25,2025,256,10.6
42,-80.625,2025,256,9.5
42,-80,2025,256,9.03
42.5,-81.875,2025,256,8.79
42.5,-81.25,2025,256,9.64
42.5,-80.625,2025,256,9.67
42.5,-80,2025,256,10.42
41,-81.875,2025,257,7.84
41,-81.25,2025,257,7.75
41,-80.625,2025,257,8.03
41,-80,2025,257,8.14
41.5,-81.875,2025,257,9.88
41.5,-81.25,2025,257,8.66
41.5,-80.625,2025,257,8.37
41.5,-80,2025,257,8.23
42,-81.875,2025,257,10.88
42,-81.25,2025,257,10.6
42,-80.625,2025,257,9.85
42,-80,2025,257,9.36
42.5,-81.875,2025,257,9.41
42.5,-81.25,2025,257,9.96
42.5,-80.625,2025,257,9.92
42.5,-80,2025,257,10.86
41,-81.875,2025,258,8.25
41,-81.25,2025,258,7.99
41,-80.625,2025,258,8.19
41,-80,2025,258,8.19
41.5,-81.875,2025,258,10.73
41.5,-81.25,2025,258,8.87
41.5,-80.625,2025,258,8.33
41.5,-80,2025,258,7.96
42,-81.875,2025,258,11.96
42,-81.25,2025,258,11.84
42,-80.625,2025,258,10.17
42,-80,2025,258,9.03
42.5,-81.875,2025,258,9.47
42.5,-81.25,2025,258,10.65
42.5,-80.625,2025,258,10.21
42.5,-80,2025,258,10.57
41,-81.875,2025,259,8.2
41,-81.25,2025,259,7.96
41,-80.625,2025,259,8.19
41,-80,2025,259,7.87
41.5,-81.875,2025,259,10.64
41.5,-81.25,2025,259,8.68
41.5,-80.625,2025,259,8.33
41.5,-80,2025,259,7.91
42,-81.875,2025,259,12.08
42,-81.25,2025,259,11.71
42,-80.625,2025,259,10.12
42,-80,2025,259,8.97
42.5,-81.875,2025,259,9.56
42.5,-81.25,2025,259,10.95
42.5,-80.625,2025,259,10.63
42.5,-80,2025,259,10.77
41,-81.875,2025,260,7.95
41,-81.25,2025,260,7.63
41,-80.625,2025,260,7.88
41,-80,2025,260,7.8
41.5,-81.875,2025,260,10.17
41.5,-81.25,2025,260,8.52
41.5,-80.625,2025,260,8.21
41.5,-80,2025,260,7.86
42,-81.875,2025,260,11.44
42,-81.25,2025,260,11.2
42,-80.625,2025,260,10.06
42,-80,2025,260,8.98
42.5,-81.875,2025,260,9.13
42.5,-81.25,2025,260,10.64
42.5,-80.625,2025,260,10.49
42.5,-80,2025,260,10.85
41,-81.875,2025,261,7.68
41,-81.25,2025,261,7.7
41,-80.625,2025,261,8.25
41,-80,2025,261,8.28
41.5,-81.875,2025,261,10.28
41.5,-81.25,2025,261,8.89
41.5,-80.625,2025,261,8.89
41.5,-80,2025,261,8.54
42,-81.875,2025,261,11.76
42,-81.25,2025,261,11.5
42,-80.625,2025,261,10.86
42,-80,2025,261,10.06
42.5,-81.875,2025,261,9.95
42.5,-81.25,2025,261,10.91
42.5,-80.625,2025,261,11.02
42.5,-80,2025,261,11.58
41,-81.875,2025,262,9.35
41,-81.25,2025,262,9.48
41,-80.625,2025,262,9.85
41,-80,2025,262,9.68
41.5,-81.875,2025,262,11.64
41.5,-81.25,2025,262,10.73
41.5,-80.625,2025,262,10.48
41.5,-80,2025,262,9.96
42,-81.875,2025,262,12.25
42,-81.25,2025,262,11.98
42,-80.625,2025,262,11.17
42,-80,2025,262,10.34
42.5,-81.875,2025,262,10.28
42.5,-81.25,2025,262,10.8
42.5,-80.625,2025,262,10.26
42.5,-80,2025,262,10.52
41,-81.875,2025,263,8.79
41,-81.25,2025,263,8.41
41,-80.625,2025,263,8.53
41,-80,2025,263,7.97
41.5,-81.875,2025,263,9.77
41.5,-81.25,2025,263,7.99
41.5,-80.625,2025,263,7.71
41.5,-80,2025,263,7.09
42,-81.875,2025,263,10.23
42,-81.25,2025,263,9.66
42,-80.625,2025,263,8.49
42,-80,2025,263,7.29
42.5,-81.875,2025,263,7.99
42.5,-81.25,2025,263,8.7
42.5,-80.625,2025,263,8.06
42.5,-80,2025,263,8.09
41,-81.875,2025,264,10.82
41,-81.25,2025,264,10.46
41,-80.625,2025,264,10.3
41,-80,2025,264,9.93
41.5,-81.875,2025,264,12
41.5,-81.25,2025,264,11.01
41.5,-80.625,2025,264,10.43
41.5,-80,2025,264,9.93
42,-81.875,2025,264,12.82
42,-81.25,2025,264,12.21
42,-80.625,2025,264,11.36
42,-80,2025,264,10.56
42.5,-81.875,2025,264,11.47
42.5,-81.25,2025,264,12.08
42.5,-80.625,2025,264,11.31
42.5,-80,2025,264,11.35
41,-81.875,2025,265,13.42
41,-81.25,2025,265,13.06
41,-80.625,2025,265,12.49
41,-80,2025,265,12.05
41.5,-81.875,2025,265,13.95
41.5,-81.25,2025,265,13.21
41.5,-80.625,2025,265,12.68
41.5,-80,2025,265,12.19
42,-81.875,2025,265,14.36
42,-81.25,2025,265,14.13
42,-80.625,2025,265,13.19
42,-80,2025,265,12.69
42.5,-81.875,2025,265,13.61
42.5,-81.25,2025,265,14.08
42.5,-80.625,2025,265,13.49
42.5,-80,2025,265,13.31
41,-81.875,2025,266,12.59
41,-81.25,2025,266,12.71
41,-80.625,2025,266,12.91
41,-80,2025,266,13.12
41.5,-81.875,2025,266,12.58
41.5,-81.25,2025,266,12
41.5,-80.625,2025,266,12.27
41.5,-80,2025,266,12.36
42,-81.875,2025,266,12.74
42,-81.25,2025,266,12.8
42,-80.625,2025,266,12.34
42,-80,2025,266,12.1
42.5,-81.875,2025,266,12.13
42.5,-81.25,2025,266,12.95
42.5,-80.625,2025,266,12.68
42.5,-80,2025,266,12.73
41,-81.875,2025,267,12.68
41,-81.25,2025,267,12.71
41,-80.625,2025,267,12.57
41,-80,2025,267,12.31
41.5,-81.875,2025,267,12.65
41.5,-81.25,2025,267,11.87
41.5,-80.625,2025,267,11.81
41.5,-80,2025,267,11.43
42,-81.875,2025,267,12.97
42,-81.25,2025,267,12.77
42,-80.625,2025,267,11.84
42,-80,2025,267,11.3
42.5,-81.875,2025,267,12.04
42.5,-81.25,2025,267,12.66
42.5,-80.625,2025,267,12.29
42.5,-80,2025,267,12.36
41,-81.875,2025,268,11.46
41,-81.25,2025,268,11.38
41,-80.625,2025,268,11.43
41,-80,2025,268,12.16
41.5,-81.875,2025,268,11.81
41.5,-81.25,2025,268,11.3
41.5,-80.625,2025,268,11.05
41.5,-80,2025,268,11.23
42,-81.875,2025,268,12.31
42,-81.25,2025,268,12.53
42,-80.625,2025,268,12.07
42,-80,2025,268,11.67
42.5,-81.875,2025,268,11.76
42.5,-81.25,2025,268,12.32
42.5,-80.625,2025,268,12.2
42.5,-80,2025,268,12.43
41,-81.875,2025,269,9.83
41,-81.25,2025,269,9.64
41,-80.625,2025,269,9.75
41,-80,2025,269,9.79
41.5,-81.875,2025,269,10.62
41.5,-81.25,2025,269,10.18
41.5,-80.625,2025,269,10.07
41.5,-80,2025,269,9.99
42,-81.875,2025,269,11.43
42,-81.25,2025,269,11.85
42,-80.625,2025,269,11.38
42,-80,2025,269,10.9
42.5,-81.875,2025,269,10.41
42.5,-81.25,2025,269,11.52
42.5,-80.625,2025,269,11.51
42.5,-80,2025,269,11.83
41,-81.875,2025,270,9.26
41,-81.25,2025,270,9.26
41,-80.625,2025,270,9.61
41,-80,2025,270,9.82
41.5,-81.875,2025,270,10.24
41.5,-81.25,2025,270,8.96
41.5,-80.625,2025,270,8.83
41.5,-80,2025,270,9.05
42,-81.875,2025,270,11.56
42,-81.25,2025,270,11.41
42,-80.625,2025,270,10.13
42,-80,2025,270,9.49
42.5,-81.875,2025,270,10.57
42.5,-81.25,2025,270,11.92
42.5,-80.625,2025,270,11.57
42.5,-80,2025,270,11.5
41,-81.875,2025,271,9.26
41,-81.25,2025,271,9.18
41,-80.625,2025,271,9.5
41,-80,2025,271,9.88
41.5,-81.875,2025,271,11.19
41.5,-81.25,2025,271,9.98
41.5,-80.625,2025,271,9.48
41.5,-80,2025,271,9.54
42,-81.875,2025,271,11.38
42,-81.25,2025,271,11.91
42,-80.625,2025,271,11.2
42,-80,2025,271,10.33
42.5,-81.875,2025,271,8.87
42.5,-81.25,2025,271,10.44
42.5,-80.625,2025,271,10.98
42.5,-80,2025,271,11.58
41,-81.875,2025,272,8.5
41,-81.25,2025,272,8.35
41,-80.625,2025,272,8.48
41,-80,2025,272,8.85
41.5,-81.875,2025,272,9.63
41.5,-81.25,2025,272,8.09
41.5,-80.625,2025,272,7.87
41.5,-80,2025,272,7.67
42,-81.875,2025,272,10.11
42,-81.25,2025,272,10.02
42,-80.625,2025,272,8.82
42,-80,2025,272,7.52
42.5,-81.875,2025,272,8.31
42.5,-81.25,2025,272,9.06
42.5,-80.625,2025,272,8.59
42.5,-80,2025,272,8.57
41,-81.875,2025,273,7.84
41,-81.25,2025,273,7.52
41,-80.625,2025,273,7.41
41,-80,2025,273,7.57
41.5,-81.875,2025,273,9.58
41.5,-81.25,2025,273,8.18
41.5,-80.625,2025,273,7.22
41.5,-80,2025,273,6.79
42,-81.875,2025,273,10.37
42,-81.25,2025,273,10.84
42,-80.625,2025,273,9.3
42,-80,2025,273,7.77
42.5,-81.875,2025,273,7.82
42.5,-81.25,2025,273,9.28
42.5,-80.625,2025,273,9.04
42.5,-80,2025,273,9.4
41,-81.875,2025,274,6.02
41,-81.25,2025,274,5.62
41,-80.625,2025,274,5.32
41,-80,2025,274,5.13
41.5,-81.875,2025,274,7.67
41.5,-81.25,2025,274,5.97
41.5,-80.625,2025,274,5.38
41.5,-80,2025,274,4.77
42,-81.875,2025,274,8.75
42,-81.25,2025,274,8.48
42,-80.625,2025,274,7.07
42,-80,2025,274,5.89
42.5,-81.875,2025,274,7.08
42.5,-81.25,2025,274,7.96
42.5,-80.625,2025,274,7.46
42.5,-80,2025,274,7.54
41,-81.875,2025,275,6.91
41,-81.25,2025,275,5.78
41,-80.625,2025,275,5.06
41,-80,2025,275,5.09
41.5,-81.875,2025,275,7.87
41.5,-81.25,2025,275,5.68
41.5,-80.625,2025,275,5.12
41.5,-80,2025,275,4.97
42,-81.875,2025,275,8.54
42,-81.25,2025,275,7.87
42,-80.625,2025,275,6.72
42,-80,2025,275,5.81
42.5,-81.875,2025,275,7.02
42.5,-81.25,2025,275,7.77
42.5,-80.625,2025,275,6.9
42.5,-80,2025,275,6.78
41,-81.875,2025,276,7.31
41,-81.25,2025,276,6.92
41,-80.625,2025,276,7.03
41,-80,2025,276,7.19
41.5,-81.875,2025,276,8.82
41.5,-81.25,2025,276,7.05
41.5,-80.625,2025,276,6.94
41.5,-80,2025,276,7.05
42,-81.875,2025,276,10.34
42,-81.25,2025,276,9.24
42,-80.625,2025,276,8.44
42,-80,2025,276,7.85
42.5,-81.875,2025,276,9.48
42.5,-81.25,2025,276,10.52
42.5,-80.625,2025,276,9.6
42.5,-80,2025,276,9.7
41,-81.875,2025,277,8.86
41,-81.25,2025,277,8.39
41,-80.625,2025,277,7.67
41,-80,2025,277,7.28
41.5,-81.875,2025,277,9.82
41.5,-81.25,2025,277,8.5
41.5,-80.625,2025,277,7.61
41.5,-80,2025,277,7.22
42,-81.875,2025,277,11.19
42,-81.25,2025,277,10.36
42,-80.625,2025,277,8.95
42,-80,2025,277,7.77
42.5,-81.875,2025,277,9.63
42.5,-81.25,2025,277,11.1
42.5,-80.625,2025,277,10.19
42.5,-80,2025,277,9.94
41,-81.875,2025,278,8.07
41,-81.25,2025,278,7.54
41,-80.625,2025,278,7.25
41,-80,2025,278,7.26
41.5,-81.875,2025,278,9.92
41.5,-81.25,2025,278,8.06
41.5,-80.625,2025,278,7.32
41.5,-80,2025,278,6.99
42,-81.875,2025,278,12.01
42,-81.25,2025,278,10.62
42,-80.625,2025,278,9.18
42,-80,2025,278,7.89
42.5,-81.875,2025,278,10.97
42.5,-81.25,2025,278,11.8
42.5,-80.625,2025,278,10.76
42.5,-80,2025,278,10.3
41,-81.875,2025,279,9.51
41,-81.25,2025,279,9.12
41,-80.625,2025,279,8.6
41,-80,2025,279,8.31
41.5,-81.875,2025,279,10.77
41.5,-81.25,2025,279,9.28
41.5,-80.625,2025,279,8.5
41.5,-80,2025,279,7.88
42,-81.875,2025,279,12.36
42,-81.25,2025,279,11.75
42,-80.625,2025,279,10
42,-80,2025,279,8.67
42.5,-81.875,2025,279,11.07
42.5,-81.25,2025,279,12.19
42.5,-80.625,2025,279,11.31
42.5,-80,2025,279,10.99
41,-81.875,2025,280,12.4
41,-81.25,2025,280,12.5
41,-80.625,2025,280,12.59
41,-80,2025,280,12.36
41.5,-81.875,2025,280,12.4
41.5,-81.25,2025,280,11.97
41.5,-80.625,2025,280,11.99
41.5,-80,2025,280,11.8
42,-81.875,2025,280,12.35
42,-81.25,2025,280,12.44
42,-80.625,2025,280,11.98
42,-80,2025,280,11.61
42.5,-81.875,2025,280,11.05
42.5,-81.25,2025,280,11.77
42.5,-80.625,2025,280,11.74
42.5,-80,2025,280,11.95
41,-81.875,2025,281,6.44
41,-81.25,2025,281,6.32
41,-80.625,2025,281,6.28
41,-80,2025,281,6.25
41.5,-81.875,2025,281,7.36
41.5,-81.25,2025,281,6.29
41.5,-80.625,2025,281,6.22
41.5,-80,2025,281,6.02
42,-81.875,2025,281,7.84
42,-81.25,2025,281,7.68
42,-80.625,2025,281,6.85
42,-80,2025,281,6.34
42.5,-81.875,2025,281,6.46
42.5,-81.25,2025,281,7
42.5,-80.625,2025,281,6.56
42.5,-80,2025,281,6.9
41,-81.875,2025,282,4.74
41,-81.25,2025,282,4.58
41,-80.625,2025,282,4.42
41,-80,2025,282,4.37
41.5,-81.875,2025,282,5.9
41.5,-81.25,2025,282,4.94
