-BEGIN HEADER-,,,,,,,
NASA/POWER Source Native Resolution Daily Data,,,,,,,
Dates (month/day/year): 06/28/2018 through 06/28/2019 in LST,,,,,,,
Location: Regional,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,,,,
parameter(s):,,,,,,,
QV2M     MERRA-2 Specific Humidity at 2 Meters (g/kg),,,,,,,
-END HEADER-,,,,,,,
LAT,LON,YEAR,DOY,QV2M,Scaling Factor,,2018 QV2M Avg
43,-78.125,2018,223,8.99,1.031127186,,
43.5,-79.375,2018,223,9.61,1.102239405,,
43.5,-78.75,2018,223,9.73,1.116003061,,
43.5,-78.125,2018,223,9.94,1.140089458,,
42,-79.375,2018,224,10.07,1.155000084,,
42,-78.75,2018,224,10.69,1.226112304,,
42,-78.125,2018,224,11,1.261668414,,
42.5,-79.375,2018,224,10.68,1.224965333,,
42.5,-78.75,2018,224,9.76,1.119443974,,
42.5,-78.125,2018,224,9.93,1.138942486,,
43,-79.375,2018,224,10.74,1.23184716,,
43,-78.75,2018,224,9.73,1.116003061,,
43,-78.125,2018,224,9.61,1.102239405,,
43.5,-79.375,2018,224,12.07,1.384394341,,
43.5,-78.75,2018,224,11.62,1.332780634,,
43.5,-78.125,2018,224,10.86,1.245610816,,
42,-79.375,2018,225,11.68,1.339662461,,
42,-78.75,2018,225,11.79,1.352279145,,
42,-78.125,2018,225,12.11,1.388982227,,
42.5,-79.375,2018,225,12.54,1.438301992,,
42.5,-78.75,2018,225,12.07,1.384394341,,
42.5,-78.125,2018,225,12.44,1.426832279,,
43,-79.375,2018,225,12.58,1.442889877,,
43,-78.75,2018,225,12.83,1.471564159,,
43,-78.125,2018,225,13.57,1.556440034,,
43.5,-79.375,2018,225,12.53,1.437155021,,
43.5,-78.75,2018,225,13.43,1.540382436,,
43.5,-78.125,2018,225,14.31,1.641315909,,
42,-79.375,2018,226,12.89,1.478445987,,
42,-78.75,2018,226,13.34,1.530059695,,
42,-78.125,2018,226,13.22,1.516296039,,
42.5,-79.375,2018,226,13.6,1.559880948,,
42.5,-78.75,2018,226,13.46,1.54382335,,
42.5,-78.125,2018,226,13.72,1.573644603,,
43,-79.375,2018,226,13.29,1.524324838,,
43,-78.75,2018,226,13.59,1.558733977,,
43,-78.125,2018,226,14.34,1.644756823,,
43.5,-79.375,2018,226,13.38,1.53464758,,
43.5,-78.75,2018,226,14.54,1.667696249,,
43.5,-78.125,2018,226,14.86,1.70439933,,
42,-79.375,2018,227,13.39,1.535794551,,
42,-78.75,2018,227,13.53,1.551852149,,
42,-78.125,2018,227,13.84,1.587408259,,
42.5,-79.375,2018,227,15.47,1.774364578,,
42.5,-78.75,2018,227,14.07,1.613788598,,
42.5,-78.125,2018,227,13.75,1.577085517,,
43,-79.375,2018,227,14.98,1.718162985,,
43,-78.75,2018,227,14.51,1.664255335,,
43,-78.125,2018,227,13.85,1.58855523,,
43.5,-79.375,2018,227,14.63,1.67801899,,
43.5,-78.75,2018,227,15.56,1.78468732,,
43.5,-78.125,2018,227,16.05,1.840888913,,
42,-79.375,2018,228,14.02,1.608053742,,
42,-78.75,2018,228,14.12,1.619523455,,
42,-78.125,2018,228,14.02,1.608053742,,
42.5,-79.375,2018,228,15.18,1.741102411,,
42.5,-78.75,2018,228,14.16,1.62411134,,
42.5,-78.125,2018,228,13.86,1.589702201,,
43,-79.375,2018,228,15.72,1.803038861,,
43,-78.75,2018,228,14.8,1.697517502,,
43,-78.125,2018,228,14.05,1.611494656,,
43.5,-79.375,2018,228,15.87,1.82024343,,
43.5,-78.75,2018,228,16.45,1.886767764,,
43.5,-78.125,2018,228,16.32,1.871857138,,
42,-79.375,2018,229,15.44,1.770923665,,
42,-78.75,2018,229,15.7,1.800744918,,
42,-78.125,2018,229,15.82,1.814508573,,
42.5,-79.375,2018,229,16.12,1.848917712,,
42.5,-78.75,2018,229,15.74,1.805332803,,
42.5,-78.125,2018,229,15.9,1.823684344,,
43,-79.375,2018,229,16.23,1.861534396,,
43,-78.75,2018,229,15.98,1.832860114,,
43,-78.125,2018,229,16.03,1.83859497,,
43.5,-79.375,2018,229,16.61,1.905119305,,
43.5,-78.75,2018,229,16.54,1.897090506,,
43.5,-78.125,2018,229,16.63,1.907413248,,
42,-79.375,2018,230,12.91,1.480739929,,
42,-78.75,2018,230,13.06,1.497944499,,
42,-78.125,2018,230,13.08,1.500238441,,
42.5,-79.375,2018,230,13.56,1.555293063,,
42.5,-78.75,2018,230,12.83,1.471564159,,
42.5,-78.125,2018,230,12.74,1.461241418,,
43,-79.375,2018,230,13.25,1.519736953,,
43,-78.75,2018,230,13,1.491062671,,
43,-78.125,2018,230,12.92,1.481886901,,
43.5,-79.375,2018,230,12.8,1.468123245,,
43.5,-78.75,2018,230,13.25,1.519736953,,
43.5,-78.125,2018,230,13.44,1.541529407,,
42,-79.375,2018,231,11.36,1.30295938,,
42,-78.75,2018,231,11.47,1.315576064,,
42,-78.125,2018,231,11.54,1.323604863,,
42.5,-79.375,2018,231,12.35,1.416509537,,
42.5,-78.75,2018,231,11.73,1.345397318,,
42.5,-78.125,2018,231,11.65,1.336221547,,
43,-79.375,2018,231,12.41,1.423391365,,
43,-78.75,2018,231,11.96,1.371777657,,
43,-78.125,2018,231,11.77,1.349985203,,
43.5,-79.375,2018,231,12.23,1.402745882,,
43.5,-78.75,2018,231,12.75,1.462388389,,
43.5,-78.125,2018,231,12.78,1.465829303,,
42,-79.375,2018,232,12.16,1.394717083,,
42,-78.75,2018,232,12.17,1.395864054,,
42,-78.125,2018,232,12.09,1.386688284,,
42.5,-79.375,2018,232,13.32,1.527765752,,
42.5,-78.75,2018,232,12.32,1.413068624,,
42.5,-78.125,2018,232,12.01,1.377512514,,
43,-79.375,2018,232,13.43,1.540382436,,
43,-78.75,2018,232,12.56,1.440595934,,
43,-78.125,2018,232,11.98,1.3740716,,
43.5,-79.375,2018,232,13.69,1.57020369,,
43.5,-78.75,2018,232,13.88,1.591996144,,
43.5,-78.125,2018,232,13.64,1.564468833,,
42,-79.375,2018,233,15.02,1.722750871,,
42,-78.75,2018,233,14.92,1.711281158,,
42,-78.125,2018,233,14.5,1.663108364,,
42.5,-79.375,2018,233,15.56,1.78468732,,
42.5,-78.75,2018,233,14.82,1.699811445,,
42.5,-78.125,2018,233,14.35,1.645903794,,
43,-79.375,2018,233,15.55,1.783540349,,
43,-78.75,2018,233,14.92,1.711281158,,
43,-78.125,2018,233,14.36,1.647050766,,
43.5,-79.375,2018,233,15.82,1.814508573,,
43.5,-78.75,2018,233,15.61,1.790422176,,
43.5,-78.125,2018,233,15.53,1.781246406,,
42,-79.375,2018,234,11.57,1.327045777,,
42,-78.75,2018,234,11.76,1.348838232,,
42,-78.125,2018,234,11.8,1.353426117,,
42.5,-79.375,2018,234,11.96,1.371777657,,
42.5,-78.75,2018,234,11.59,1.32933972,,
42.5,-78.125,2018,234,11.57,1.327045777,,
43,-79.375,2018,234,11.43,1.310988179,,
43,-78.75,2018,234,11.29,1.294930581,,
43,-78.125,2018,234,11.19,1.283460868,,
43.5,-79.375,2018,234,11.26,1.291489667,,
43.5,-78.75,2018,234,11.82,1.355720059,,
43.5,-78.125,2018,234,12.04,1.380953428,,
42,-79.375,2018,235,8.61,0.9875422767,,
42,-78.75,2018,235,8.65,0.9921301618,,
42,-78.125,2018,235,8.67,0.9944241044,,
42.5,-79.375,2018,235,10.19,1.16876374,,
42.5,-78.75,2018,235,9.1,1.04374387,,
42.5,-78.125,2018,235,8.69,0.996718047,,
43,-79.375,2018,235,10.14,1.163028883,,
43,-78.75,2018,235,9.51,1.090769692,,
43,-78.125,2018,235,8.77,1.005893817,,
43.5,-79.375,2018,235,10.61,1.216936534,,
43.5,-78.75,2018,235,11.31,1.297224524,,
43.5,-78.125,2018,235,11.39,1.306400294,,
42,-79.375,2018,236,8.75,1.003599875,,
42,-78.75,2018,236,9.11,1.044890841,,
42,-78.125,2018,236,9.27,1.063242382,,
42.5,-79.375,2018,236,10.73,1.230700189,,
42.5,-78.75,2018,236,9.72,1.114856089,,
42.5,-78.125,2018,236,9.58,1.098798491,,
43,-79.375,2018,236,11.57,1.327045777,,
43,-78.75,2018,236,10.62,1.218083505,,
43,-78.125,2018,236,9.86,1.130913687,,
43.5,-79.375,2018,236,12.43,1.425685308,,
43.5,-78.75,2018,236,13.34,1.530059695,,
43.5,-78.125,2018,236,13.27,1.522030896,,
42,-79.375,2018,237,10.56,1.211201677,,
42,-78.75,2018,237,10.6,1.215789562,,
42,-78.125,2018,237,10.53,1.207760763,,
42.5,-79.375,2018,237,12.3,1.410774681,,
42.5,-78.75,2018,237,10.92,1.252492644,,
42.5,-78.125,2018,237,10.56,1.211201677,,
43,-79.375,2018,237,12.79,1.466976274,,
43,-78.75,2018,237,11.47,1.315576064,,
43,-78.125,2018,237,10.61,1.216936534,,
43.5,-79.375,2018,237,13.7,1.571350661,,
43.5,-78.75,2018,237,13.34,1.530059695,,
43.5,-78.125,2018,237,13.1,1.502532384,,
42,-79.375,2018,238,14.15,1.622964369,,
42,-78.75,2018,238,13.78,1.580526431,,
42,-78.125,2018,238,13.56,1.555293063,,
42.5,-79.375,2018,238,15.27,1.751425153,,
42.5,-78.75,2018,238,13.98,1.603465857,,
42.5,-78.125,2018,238,13.43,1.540382436,,
43,-79.375,2018,238,15.34,1.759453952,,
43,-78.75,2018,238,14.38,1.649344708,,
43,-78.125,2018,238,13.51,1.549558206,,
43.5,-79.375,2018,238,15.09,1.73077967,,
43.5,-78.75,2018,238,15.22,1.745690296,,
43.5,-78.125,2018,238,15.11,1.733073612,,
42,-79.375,2018,239,15.69,1.799597947,,
42,-78.75,2018,239,15.5,1.777805492,,
42,-78.125,2018,239,15.45,1.772070636,,
42.5,-79.375,2018,239,16.49,1.89135565,,
42.5,-78.75,2018,239,15.6,1.789275205,,
42.5,-78.125,2018,239,15.22,1.745690296,,
43,-79.375,2018,239,16.64,1.908560219,,
43,-78.75,2018,239,15.81,1.813361602,,
43,-78.125,2018,239,15.11,1.733073612,,
43.5,-79.375,2018,239,16.71,1.916589018,,
43.5,-78.75,2018,239,16.52,1.894796563,,
43.5,-78.125,2018,239,16.33,1.873004109,,
42,-79.375,2018,240,15.4,1.766335779,,
42,-78.75,2018,240,15.65,1.795010062,,
42,-78.125,2018,240,16.05,1.840888913,,
42.5,-79.375,2018,240,16.64,1.908560219,,
42.5,-78.75,2018,240,15.8,1.812214631,,
42.5,-78.125,2018,240,15.58,1.786981263,,
43,-79.375,2018,240,17.08,1.959026955,,
43,-78.75,2018,240,16.51,1.893649592,,
43,-78.125,2018,240,15.87,1.82024343,,
43.5,-79.375,2018,240,17.25,1.978525467,,
43.5,-78.75,2018,240,17.19,1.971643639,,
43.5,-78.125,2018,240,17.3,1.984260324,,
42,-79.375,2018,241,14.99,1.719309957,,
42,-78.75,2018,241,15.15,1.737661497,,
42,-78.125,2018,241,15.49,1.776658521,,
42.5,-79.375,2018,241,15.61,1.790422176,,
42.5,-78.75,2018,241,15.16,1.738808469,,
42.5,-78.125,2018,241,15.13,1.735367555,,
43,-79.375,2018,241,15.36,1.761747894,,
43,-78.75,2018,241,15.35,1.760600923,,
43,-78.125,2018,241,15.16,1.738808469,,
43.5,-79.375,2018,241,15.27,1.751425153,,
43.5,-78.75,2018,241,15.55,1.783540349,,
43.5,-78.125,2018,241,15.97,1.831713143,,
42,-79.375,2018,242,11.54,1.323604863,,
42,-78.75,2018,242,11.78,1.351132174,,
42,-78.125,2018,242,11.99,1.375218571,,
42.5,-79.375,2018,242,11.37,1.304106351,,
42.5,-78.75,2018,242,11.1,1.273138127,,
42.5,-78.125,2018,242,11.17,1.281166926,,
43,-79.375,2018,242,10.93,1.253639615,,
43,-78.75,2018,242,10.71,1.228406247,,
43,-78.125,2018,242,10.66,1.22267139,,
43.5,-79.375,2018,242,10.64,1.220377448,,
43.5,-78.75,2018,242,10.94,1.254786586,,
43.5,-78.125,2018,242,11.08,1.270844184,,
42,-79.375,2018,243,11.58,1.328192748,,
42,-78.75,2018,243,12.37,1.41880348,,
42,-78.125,2018,243,12.6,1.44518382,,
42.5,-79.375,2018,243,11.52,1.321310921,,
42.5,-78.75,2018,243,11.38,1.305253323,,
42.5,-78.125,2018,243,11.9,1.36489583,,
43,-79.375,2018,243,10.94,1.254786586,,
43,-78.75,2018,243,10.86,1.245610816,,
43,-78.125,2018,243,11.07,1.269697213,,
43.5,-79.375,2018,243,10.92,1.252492644,,
43.5,-78.75,2018,243,11.46,1.314429093,,
43.5,-78.125,2018,243,11.86,1.360307944,,
42,-79.375,2018,244,14.21,1.629846196,,
42,-78.75,2018,244,14.41,1.652785622,,
42,-78.125,2018,244,14.33,1.643609852,,
42.5,-79.375,2018,244,14.89,1.707840244,,
42.5,-78.75,2018,244,14.25,1.634434082,,
42.5,-78.125,2018,244,14.01,1.606906771,,
43,-79.375,2018,244,14.58,1.672284134,,
43,-78.75,2018,244,14.08,1.61493557,,
43,-78.125,2018,244,13.67,1.567909747,,
43.5,-79.375,2018,244,14.36,1.647050766,,
43.5,-78.75,2018,244,14.73,1.689488703,,
43.5,-78.125,2018,244,14.94,1.7135751,,
42,-79.375,2018,245,15.36,1.761747894,,
42,-78.75,2018,245,15.51,1.778952464,,
42,-78.125,2018,245,15.56,1.78468732,,
42.5,-79.375,2018,245,16.04,1.839741942,,
42.5,-78.75,2018,245,15.56,1.78468732,,
42.5,-78.125,2018,245,15.39,1.765188808,,
43,-79.375,2018,245,16.04,1.839741942,,
43,-78.75,2018,245,15.77,1.808773717,,
43,-78.125,2018,245,15.44,1.770923665,,
43.5,-79.375,2018,245,15.93,1.827125258,,
43.5,-78.75,2018,245,16.31,1.870710166,,
43.5,-78.125,2018,245,16.45,1.886767764,,
42,-79.375,2018,246,15.57,1.785834291,,
42,-78.75,2018,246,15.49,1.776658521,,
42,-78.125,2018,246,15.58,1.786981263,,
42.5,-79.375,2018,246,16.73,1.91888296,,
42.5,-78.75,2018,246,15.99,1.834007085,,
42.5,-78.125,2018,246,15.78,1.809920688,,
43,-79.375,2018,246,16.77,1.923470846,,
43,-78.75,2018,246,16.54,1.897090506,,
43,-78.125,2018,246,16.16,1.853505597,,
43.5,-79.375,2018,246,16.17,1.854652568,,
43.5,-78.75,2018,246,16.74,1.920029932,,
43.5,-78.125,2018,246,16.89,1.937234501,,
42,-79.375,2018,247,14.53,1.666549278,,
42,-78.75,2018,247,14.81,1.698664474,,
42,-78.125,2018,247,14.95,1.714722072,,
42.5,-79.375,2018,247,16.06,1.842035884,,
42.5,-78.75,2018,247,15.11,1.733073612,,
42.5,-78.125,2018,247,14.84,1.702105387,,
43,-79.375,2018,247,15.64,1.79386309,,
43,-78.75,2018,247,15.33,1.75830698,,
43,-78.125,2018,247,14.78,1.69522356,,
43.5,-79.375,2018,247,14.56,1.669990191,,
43.5,-78.75,2018,247,14.87,1.705546301,,
43.5,-78.125,2018,247,14.7,1.686047789,,
42,-79.375,2018,248,15,1.720456928,,
42,-78.75,2018,248,15.16,1.738808469,,
42,-78.125,2018,248,15.65,1.795010062,,
42.5,-79.375,2018,248,16.12,1.848917712,,
42.5,-78.75,2018,248,15.16,1.738808469,,
42.5,-78.125,2018,248,15.17,1.73995544,,
43,-79.375,2018,248,15.77,1.808773717,,
43,-78.75,2018,248,15.2,1.743396354,,
43,-78.125,2018,248,14.84,1.702105387,,
43.5,-79.375,2018,248,15.73,1.804185832,,
43.5,-78.75,2018,248,16.39,1.879885937,,
43.5,-78.125,2018,248,16.35,1.875298052,,
42,-79.375,2018,249,13.91,1.595437058,,
42,-78.75,2018,249,14.41,1.652785622,,
42,-78.125,2018,249,14.93,1.712428129,,
42.5,-79.375,2018,249,13.76,1.578232489,,
42.5,-78.75,2018,249,13.44,1.541529407,,
42.5,-78.125,2018,249,13.64,1.564468833,,
43,-79.375,2018,249,12.79,1.466976274,,
43,-78.75,2018,249,12.74,1.461241418,,
43,-78.125,2018,249,12.73,1.460094446,,
43.5,-79.375,2018,249,12.21,1.400451939,,
43.5,-78.75,2018,249,12.67,1.453212619,,
43.5,-78.125,2018,249,13.13,1.505973298,,
42,-79.375,2018,250,10.94,1.254786586,,
42,-78.75,2018,250,10.97,1.2582275,,
42,-78.125,2018,250,11.21,1.285754811,,
42.5,-79.375,2018,250,11.22,1.286901782,,
42.5,-78.75,2018,250,10.3,1.181380424,,
42.5,-78.125,2018,250,10.04,1.15155917,,
43,-79.375,2018,250,10.62,1.218083505,,
43,-78.75,2018,250,10.37,1.189409223,,
43,-78.125,2018,250,9.86,1.130913687,,
43.5,-79.375,2018,250,10.25,1.175645567,,
43.5,-78.75,2018,250,11.13,1.276579041,,
43.5,-78.125,2018,250,11.07,1.269697213,,
42,-79.375,2018,251,8.02,0.9198709708,,
42,-78.75,2018,251,7.78,0.89234366,,
42,-78.125,2018,251,7.47,0.8567875501,,
42.5,-79.375,2018,251,8.74,1.002452903,,
42.5,-78.75,2018,251,7.43,0.852199665,,
42.5,-78.125,2018,251,6.98,0.8005859572,,
43,-79.375,2018,251,7.97,0.9141361144,,
43,-78.75,2018,251,7.28,0.8349950957,,
43,-78.125,2018,251,6.79,0.7787935027,,
43.5,-79.375,2018,251,7.52,0.8625224066,,
43.5,-78.75,2018,251,8.24,0.9451043391,,
43.5,-78.125,2018,251,8.37,0.9600149658,,
42,-79.375,2018,252,7.48,0.8579345214,,
42,-78.75,2018,252,7.2,0.8258193254,,
42,-78.125,2018,252,6.97,0.7994389859,,
42.5,-79.375,2018,252,7.61,0.8728451481,,
42.5,-78.75,2018,252,6.27,0.7191509959,,
42.5,-78.125,2018,252,5.86,0.6721251732,,
43,-79.375,2018,252,6.75,0.7742056176,,
43,-78.75,2018,252,6.13,0.7030933979,,
43,-78.125,2018,252,5.66,0.6491857475,,
43.5,-79.375,2018,252,7.6,0.8716981769,,
43.5,-78.75,2018,252,8.12,0.9313406837,,
43.5,-78.125,2018,252,8.26,0.9473982817,,
42,-79.375,2018,253,10.1,1.158440998,,
42,-78.75,2018,253,9.41,1.07929998,,
42,-78.125,2018,253,9.01,1.033421128,,
42.5,-79.375,2018,253,10.6,1.215789562,,
42.5,-78.75,2018,253,9.36,1.073565123,,
42.5,-78.125,2018,253,8.83,1.012775645,,
43,-79.375,2018,253,10.3,1.181380424,,
43,-78.75,2018,253,9.47,1.086181807,,
43,-78.125,2018,253,8.87,1.01736353,,
43.5,-79.375,2018,253,10.24,1.174498596,,
43.5,-78.75,2018,253,10.41,1.193997108,,
43.5,-78.125,2018,253,10.35,1.18711528,,
42,-79.375,2018,254,10.97,1.2582275,,
42,-78.75,2018,254,10.9,1.250198701,,
42,-78.125,2018,254,10.85,1.244463845,,
42.5,-79.375,2018,254,11.39,1.306400294,,
42.5,-78.75,2018,254,11.01,1.262815385,,
42.5,-78.125,2018,254,10.97,1.2582275,,
43,-79.375,2018,254,11.23,1.288048753,,
43,-78.75,2018,254,11.23,1.288048753,,
43,-78.125,2018,254,11.16,1.280019954,,
43.5,-79.375,2018,254,11.15,1.278872983,,
43.5,-78.75,2018,254,11.69,1.340809433,,
43.5,-78.125,2018,254,12.07,1.384394341,,
42,-79.375,2018,255,11.63,1.333927605,,
42,-78.75,2018,255,11.64,1.335074576,,
42,-78.125,2018,255,11.69,1.340809433,,
42.5,-79.375,2018,255,11.92,1.367189772,,
42.5,-78.75,2018,255,11.37,1.304106351,,
42.5,-78.125,2018,255,11.36,1.30295938,,
43,-79.375,2018,255,11.52,1.321310921,,
43,-78.75,2018,255,11.16,1.280019954,,
43,-78.125,2018,255,10.96,1.257080529,,
43.5,-79.375,2018,255,11.62,1.332780634,,
43.5,-78.75,2018,255,11.84,1.358014002,,
43.5,-78.125,2018,255,11.82,1.355720059,,
42,-79.375,2018,256,14.69,1.684900818,,
42,-78.75,2018,256,14.59,1.673431105,,
42,-78.125,2018,256,14.36,1.647050766,,
42.5,-79.375,2018,256,14.73,1.689488703,,
42.5,-78.75,2018,256,14.37,1.648197737,,
42.5,-78.125,2018,256,14.11,1.618376484,,
43,-79.375,2018,256,13.87,1.590849173,,
43,-78.75,2018,256,13.41,1.538088494,,
43,-78.125,2018,256,13.04,1.495650556,,
43.5,-79.375,2018,256,12.81,1.469270217,,
43.5,-78.75,2018,256,13.08,1.500238441,,
43.5,-78.125,2018,256,13.07,1.49909147,,
42,-79.375,2018,257,14.36,1.647050766,,
42,-78.75,2018,257,14.34,1.644756823,,
42,-78.125,2018,257,14.24,1.63328711,,
42.5,-79.375,2018,257,14.8,1.697517502,,
42.5,-78.75,2018,257,14.47,1.65966745,,
42.5,-78.125,2018,257,14.35,1.645903794,,
43,-79.375,2018,257,14.93,1.712428129,,
43,-78.75,2018,257,14.63,1.67801899,,
43,-78.125,2018,257,14.65,1.680312933,,
43.5,-79.375,2018,257,14.74,1.690635675,,
43.5,-78.75,2018,257,14.79,1.696370531,,
43.5,-78.125,2018,257,14.74,1.690635675,,
42,-79.375,2018,258,14.3,1.640168938,,
42,-78.75,2018,258,14.19,1.627552254,,
42,-78.125,2018,258,14.01,1.606906771,,
42.5,-79.375,2018,258,14.83,1.700958416,,
42.5,-78.75,2018,258,14.31,1.641315909,,
42.5,-78.125,2018,258,14.08,1.61493557,,
43,-79.375,2018,258,14.55,1.66884322,,
43,-78.75,2018,258,14.31,1.641315909,,
43,-78.125,2018,258,14.11,1.618376484,,
43.5,-79.375,2018,258,14.65,1.680312933,,
43.5,-78.75,2018,258,14.91,1.710134186,,
43.5,-78.125,2018,258,14.75,1.691782646,,
42,-79.375,2018,259,13.73,1.574791575,,
42,-78.75,2018,259,13.38,1.53464758,,
42,-78.125,2018,259,13.2,1.514002097,,
42.5,-79.375,2018,259,14.44,1.656226536,,
42.5,-78.75,2018,259,13.45,1.542676379,,
42.5,-78.125,2018,259,13.12,1.504826326,,
43,-79.375,2018,259,14.32,1.642462881,,
43,-78.75,2018,259,13.6,1.559880948,,
43,-78.125,2018,259,13.1,1.502532384,,
43.5,-79.375,2018,259,14.31,1.641315909,,
43.5,-78.75,2018,259,14.4,1.651638651,,
43.5,-78.125,2018,259,14.38,1.649344708,,
42,-79.375,2018,260,13.92,1.596584029,,
42,-78.75,2018,260,13.64,1.564468833,,
42,-78.125,2018,260,13.54,1.55299912,,
42.5,-79.375,2018,260,14.28,1.637874995,,
42.5,-78.75,2018,260,13.5,1.548411235,,
42.5,-78.125,2018,260,13.3,1.52547181,,
43,-79.375,2018,260,14.11,1.618376484,,
43,-78.75,2018,260,13.48,1.546117293,,
43,-78.125,2018,260,13.19,1.512855125,,
43.5,-79.375,2018,260,14.44,1.656226536,,
43.5,-78.75,2018,260,14.32,1.642462881,,
43.5,-78.125,2018,260,14,1.605759799,,
42,-79.375,2018,261,14.11,1.618376484,,
42,-78.75,2018,261,13.81,1.583967345,,
42,-78.125,2018,261,13.78,1.580526431,,
42.5,-79.375,2018,261,14.66,1.681459904,,
42.5,-78.75,2018,261,13.8,1.582820374,,
42.5,-78.125,2018,261,13.57,1.556440034,,
43,-79.375,2018,261,13.35,1.531206666,,
43,-78.75,2018,261,13.25,1.519736953,,
43,-78.125,2018,261,13.05,1.496797527,,
43.5,-79.375,2018,261,12.84,1.47271113,,
43.5,-78.75,2018,261,13.56,1.555293063,,
43.5,-78.125,2018,261,14.01,1.606906771,,
42,-79.375,2018,262,10.87,1.246757787,,
42,-78.75,2018,262,11.02,1.263962356,,
42,-78.125,2018,262,11.12,1.275432069,,
42.5,-79.375,2018,262,10.68,1.224965333,,
42.5,-78.75,2018,262,10.26,1.176792539,,
42.5,-78.125,2018,262,10.26,1.176792539,,
43,-79.375,2018,262,10.02,1.149265228,,
43,-78.75,2018,262,9.79,1.122884888,,
43,-78.125,2018,262,9.82,1.126325802,,
43.5,-79.375,2018,262,9.58,1.098798491,,
43.5,-78.75,2018,262,9.99,1.145824314,,
43.5,-78.125,2018,262,10.25,1.175645567,,
42,-79.375,2018,263,11.72,1.344250346,,
42,-78.75,2018,263,11.49,1.317870007,,
42,-78.125,2018,263,11.09,1.271991155,,
42.5,-79.375,2018,263,11.75,1.34769126,,
42.5,-78.75,2018,263,10.93,1.253639615,,
42.5,-78.125,2018,263,10.51,1.205466821,,
43,-79.375,2018,263,10.86,1.245610816,,
43,-78.75,2018,263,10.17,1.166469797,,
43,-78.125,2018,263,9.58,1.098798491,,
43.5,-79.375,2018,263,10.52,1.206613792,,
43.5,-78.75,2018,263,10.62,1.218083505,,
43.5,-78.125,2018,263,10.25,1.175645567,,
42,-79.375,2018,264,14.21,1.629846196,,
42,-78.75,2018,264,14.46,1.658520479,,
42,-78.125,2018,264,14.46,1.658520479,,
42.5,-79.375,2018,264,14.2,1.628699225,,
42.5,-78.75,2018,264,13.94,1.598877972,,
42.5,-78.125,2018,264,13.99,1.604612828,,
43,-79.375,2018,264,14.02,1.608053742,,
43,-78.75,2018,264,13.61,1.561027919,,
43,-78.125,2018,264,13.41,1.538088494,,
43.5,-79.375,2018,264,13.91,1.595437058,,
43.5,-78.75,2018,264,13.84,1.587408259,,
43.5,-78.125,2018,264,13.77,1.57937946,,
42,-79.375,2018,265,7.09,0.8132026413,,
42,-78.75,2018,265,7.05,0.8086147562,,
42,-78.125,2018,265,7.16,0.8212314403,,
42.5,-79.375,2018,265,7.52,0.8625224066,,
42.5,-78.75,2018,265,6.75,0.7742056176,,
42.5,-78.125,2018,265,6.69,0.7673237899,,
43,-79.375,2018,265,6.94,0.795998072,,
43,-78.75,2018,265,6.47,0.7420904216,,
43,-78.125,2018,265,6.26,0.7180040246,,
43.5,-79.375,2018,265,7.01,0.804026871,,
43.5,-78.75,2018,265,7.03,0.8063208136,,
43.5,-78.125,2018,265,6.93,0.7948511007,,
42,-79.375,2018,266,7.04,0.8074677849,,
42,-78.75,2018,266,6.87,0.787969273,,
42,-78.125,2018,266,6.65,0.7627359048,,
42.5,-79.375,2018,266,7.37,0.8453178373,,
42.5,-78.75,2018,266,6.62,0.7592949909,,
42.5,-78.125,2018,266,6.46,0.7409434503,,
43,-79.375,2018,266,7,0.8028798997,,
43,-78.75,2018,266,6.49,0.7443843642,,
43,-78.125,2018,266,6.21,0.7122691682,,
43.5,-79.375,2018,266,7.37,0.8453178373,,
43.5,-78.75,2018,266,7.56,0.8671102917,,
43.5,-78.125,2018,266,7.47,0.8567875501,,
42,-79.375,2018,267,9.06,1.039155985,,
42,-78.75,2018,267,8.65,0.9921301618,,
42,-78.125,2018,267,8.25,0.9462513104,,
42.5,-79.375,2018,267,9.76,1.119443974,,
42.5,-78.75,2018,267,8.51,0.9760725638,,
42.5,-78.125,2018,267,7.79,0.8934906313,,
43,-79.375,2018,267,9.53,1.093063635,,
43,-78.75,2018,267,8.45,0.9691907361,,
43,-78.125,2018,267,7.57,0.868257263,,
43.5,-79.375,2018,267,9.47,1.086181807,,
43.5,-78.75,2018,267,9.46,1.085034836,,
43.5,-78.125,2018,267,9.03,1.035715071,,
42,-79.375,2018,268,12.26,1.406186796,,
42,-78.75,2018,268,11.74,1.346544289,,
42,-78.125,2018,268,11.35,1.301812409,,
42.5,-79.375,2018,268,12.57,1.441742906,,
42.5,-78.75,2018,268,11.87,1.361454916,,
42.5,-78.125,2018,268,11.37,1.304106351,,
43,-79.375,2018,268,12.65,1.450918676,,
43,-78.75,2018,268,12.13,1.391276169,,
43,-78.125,2018,268,11.6,1.330486691,,
43.5,-79.375,2018,268,12.8,1.468123245,,
43.5,-78.75,2018,268,12.42,1.424538336,,
43.5,-78.125,2018,268,11.91,1.366042801,,
42,-79.375,2018,269,11.64,1.335074576,,
42,-78.75,2018,269,11.83,1.356867031,,
