-BEGIN HEADER-,,,,,,,
NASA/POWER Source Native Resolution Daily Data,,,,,,,
Dates (month/day/year): 06/28/2018 through 06/28/2019 in LST,,,,,,,
Location: Regional,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,,,,
parameter(s):,,,,,,,
QV2M     MERRA-2 Specific Humidity at 2 Meters (g/kg),,,,,,,
-END HEADER-,,,,,,,
LAT,LON,YEAR,DOY,QV2M,Scaling Factor,,2018 QV2M Avg
42,-82.5,2018,223,11.28,1.234854539,,
42.5,-83.75,2018,223,11.17,1.222812517,,
42.5,-83.125,2018,223,10.85,1.187781183,,
42.5,-82.5,2018,223,11.1,1.215149413,,
41,-83.75,2018,224,11.95,1.308201395,,
41,-83.125,2018,224,11.8,1.291780457,,
41,-82.5,2018,224,11.52,1.261128039,,
41.5,-83.75,2018,224,12.37,1.354180021,,
41.5,-83.125,2018,224,12.43,1.360748397,,
41.5,-82.5,2018,224,12.42,1.359653667,,
42,-83.75,2018,224,12.28,1.344327459,,
42,-83.125,2018,224,12.81,1.402348106,,
42,-82.5,2018,224,12.93,1.415484857,,
42.5,-83.75,2018,224,12.31,1.347611646,,
42.5,-83.125,2018,224,12.84,1.405632294,,
42.5,-82.5,2018,224,13.09,1.433000524,,
41,-83.75,2018,225,12.42,1.359653667,,
41,-83.125,2018,225,12.13,1.327906521,,
41,-82.5,2018,225,12.09,1.323527604,,
41.5,-83.75,2018,225,12.5,1.368411501,,
41.5,-83.125,2018,225,12.49,1.367316772,,
41.5,-82.5,2018,225,12.65,1.384832439,,
42,-83.75,2018,225,12.49,1.367316772,,
42,-83.125,2018,225,12.86,1.407821752,,
42,-82.5,2018,225,13,1.423147961,,
42.5,-83.75,2018,225,12.26,1.342138,,
42.5,-83.125,2018,225,12.63,1.382642981,,
42.5,-82.5,2018,225,12.82,1.403442836,,
41,-83.75,2018,226,12.52,1.370600959,,
41,-83.125,2018,226,12.13,1.327906521,,
41,-82.5,2018,226,12.05,1.319148687,,
41.5,-83.75,2018,226,12.66,1.385927168,,
41.5,-83.125,2018,226,13.15,1.439568899,,
41.5,-82.5,2018,226,13.73,1.503063193,,
42,-83.75,2018,226,12.79,1.400158648,,
42,-83.125,2018,226,13.88,1.519484131,,
42,-82.5,2018,226,14.37,1.573125862,,
42.5,-83.75,2018,226,12.39,1.35636948,,
42.5,-83.125,2018,226,13.1,1.434095253,,
42.5,-82.5,2018,226,13.58,1.486642255,,
41,-83.75,2018,227,13.7,1.499779005,,
41,-83.125,2018,227,13.33,1.459274025,,
41,-82.5,2018,227,13.23,1.448326733,,
41.5,-83.75,2018,227,13.79,1.509631568,,
41.5,-83.125,2018,227,14.48,1.585167883,,
41.5,-82.5,2018,227,15.38,1.683693511,,
42,-83.75,2018,227,13.86,1.517294672,,
42,-83.125,2018,227,15.04,1.646472718,,
42,-82.5,2018,227,15.9,1.740619429,,
42.5,-83.75,2018,227,13.71,1.500873734,,
42.5,-83.125,2018,227,14.2,1.554515465,,
42.5,-82.5,2018,227,14.83,1.623483405,,
41,-83.75,2018,228,16.17,1.770177118,,
41,-83.125,2018,228,16,1.751566721,,
41,-82.5,2018,228,15.55,1.702303907,,
41.5,-83.75,2018,228,15.83,1.732956325,,
41.5,-83.125,2018,228,16.28,1.782219139,,
41.5,-82.5,2018,228,16.28,1.782219139,,
42,-83.75,2018,228,15.41,1.686977699,,
42,-83.125,2018,228,16.17,1.770177118,,
42,-82.5,2018,228,16.56,1.812871557,,
42.5,-83.75,2018,228,15.02,1.64428326,,
42.5,-83.125,2018,228,15.57,1.704493366,,
42.5,-82.5,2018,228,16.11,1.763608743,,
41,-83.75,2018,229,17.02,1.8632291,,
41,-83.125,2018,229,17.29,1.892786788,,
41,-82.5,2018,229,17.16,1.878555309,,
41.5,-83.75,2018,229,16.55,1.811776827,,
41.5,-83.125,2018,229,16.96,1.856660725,,
41.5,-82.5,2018,229,17.34,1.898260434,,
42,-83.75,2018,229,15.48,1.694640803,,
42,-83.125,2018,229,16.14,1.76689293,,
42,-82.5,2018,229,16.8,1.839145057,,
42.5,-83.75,2018,229,15.05,1.647567447,,
42.5,-83.125,2018,229,15.41,1.686977699,,
42.5,-82.5,2018,229,16.07,1.759229826,,
41,-83.75,2018,230,14.15,1.549041819,,
41,-83.125,2018,230,14.21,1.555610194,,
41,-82.5,2018,230,14.42,1.578599508,,
41.5,-83.75,2018,230,14.1,1.543568173,,
41.5,-83.125,2018,230,14.66,1.604873008,,
41.5,-82.5,2018,230,14.96,1.637714885,,
42,-83.75,2018,230,13.84,1.515105214,,
42,-83.125,2018,230,14.77,1.61691503,,
42,-82.5,2018,230,15.02,1.64428326,,
42.5,-83.75,2018,230,13.6,1.488831713,,
42.5,-83.125,2018,230,14.16,1.550136548,,
42.5,-82.5,2018,230,14.47,1.584073154,,
41,-83.75,2018,231,11.62,1.272075331,,
41,-83.125,2018,231,11.3,1.237043997,,
41,-82.5,2018,231,11.37,1.244707101,,
41.5,-83.75,2018,231,12.02,1.315864499,,
41.5,-83.125,2018,231,12.24,1.339948542,,
41.5,-82.5,2018,231,12.5,1.368411501,,
42,-83.75,2018,231,12.44,1.361843126,,
42,-83.125,2018,231,12.82,1.403442836,,
42,-82.5,2018,231,12.94,1.416579586,,
42.5,-83.75,2018,231,12.87,1.408916482,,
42.5,-83.125,2018,231,12.82,1.403442836,,
42.5,-82.5,2018,231,12.82,1.403442836,,
41,-83.75,2018,232,12.89,1.41110594,,
41,-83.125,2018,232,12.38,1.355274751,,
41,-82.5,2018,232,12.11,1.325717062,,
41.5,-83.75,2018,232,12.62,1.381548252,,
41.5,-83.125,2018,232,13.15,1.439568899,,
41.5,-82.5,2018,232,13.24,1.449421462,,
42,-83.75,2018,232,12.8,1.401253377,,
42,-83.125,2018,232,13.65,1.494305359,,
42,-82.5,2018,232,13.78,1.508536839,,
42.5,-83.75,2018,232,12.51,1.36950623,,
42.5,-83.125,2018,232,13.22,1.447232004,,
42.5,-82.5,2018,232,13.45,1.472410775,,
41,-83.75,2018,233,15.98,1.749377263,,
41,-83.125,2018,233,16.11,1.763608743,,
41,-82.5,2018,233,16.1,1.762514013,,
41.5,-83.75,2018,233,15.62,1.709967012,,
41.5,-83.125,2018,233,16.08,1.760324555,,
41.5,-82.5,2018,233,16.44,1.799734806,,
42,-83.75,2018,233,14.98,1.639904343,,
42,-83.125,2018,233,15.83,1.732956325,,
42,-82.5,2018,233,16.28,1.782219139,,
42.5,-83.75,2018,233,14.63,1.601588821,,
42.5,-83.125,2018,233,15.12,1.655230552,,
42.5,-82.5,2018,233,15.65,1.713251199,,
41,-83.75,2018,234,9.69,1.060792596,,
41,-83.125,2018,234,9.87,1.080497721,,
41,-82.5,2018,234,10.27,1.124286889,,
41.5,-83.75,2018,234,9.2,1.007150865,,
41.5,-83.125,2018,234,10.03,1.098013388,,
41.5,-82.5,2018,234,11.14,1.21952833,,
42,-83.75,2018,234,8.91,0.975403718,,
42,-83.125,2018,234,10.21,1.117718514,,
42,-82.5,2018,234,11.18,1.223907247,,
42.5,-83.75,2018,234,8.79,0.9622669676,,
42.5,-83.125,2018,234,9.5,1.039992741,,
42.5,-82.5,2018,234,10.44,1.142897286,,
41,-83.75,2018,235,9.09,0.9951088436,,
41,-83.125,2018,235,9,0.9852562808,,
41,-82.5,2018,235,9.02,0.9874457392,,
41.5,-83.75,2018,235,9.36,1.024666532,,
41.5,-83.125,2018,235,9.84,1.077213534,,
41.5,-82.5,2018,235,10.16,1.112244868,,
42,-83.75,2018,235,9.33,1.021382344,,
42,-83.125,2018,235,10.25,1.122097431,,
42,-82.5,2018,235,10.64,1.16479187,,
42.5,-83.75,2018,235,9.11,0.997298302,,
42.5,-83.125,2018,235,9.71,1.062982054,,
42.5,-82.5,2018,235,10.29,1.126476348,,
41,-83.75,2018,236,9.86,1.079402992,,
41,-83.125,2018,236,9.7,1.061887325,,
41,-82.5,2018,236,9.46,1.035613824,,
41.5,-83.75,2018,236,9.78,1.070645158,,
41.5,-83.125,2018,236,10.46,1.145086744,,
41.5,-82.5,2018,236,10.92,1.195444287,,
42,-83.75,2018,236,9.84,1.077213534,,
42,-83.125,2018,236,11.13,1.218433601,,
42,-82.5,2018,236,11.62,1.272075331,,
42.5,-83.75,2018,236,9.44,1.033424366,,
42.5,-83.125,2018,236,10.46,1.145086744,,
42.5,-82.5,2018,236,11.24,1.230475622,,
41,-83.75,2018,237,14.19,1.553420736,,
41,-83.125,2018,237,13.77,1.50744211,,
41,-82.5,2018,237,13.12,1.436284712,,
41.5,-83.75,2018,237,14.37,1.573125862,,
41.5,-83.125,2018,237,14.37,1.573125862,,
41.5,-82.5,2018,237,14.26,1.56108384,,
42,-83.75,2018,237,14.67,1.605967738,,
42,-83.125,2018,237,15,1.642093801,,
42,-82.5,2018,237,14.96,1.637714885,,
42.5,-83.75,2018,237,14.65,1.603778279,,
42.5,-83.125,2018,237,14.79,1.619104488,,
42.5,-82.5,2018,237,14.69,1.608157196,,
41,-83.75,2018,238,17.76,1.944239061,,
41,-83.125,2018,238,17.5,1.915776102,,
41,-82.5,2018,238,17.11,1.873081663,,
41.5,-83.75,2018,238,17.53,1.919060289,,
41.5,-83.125,2018,238,17.47,1.912491914,,
41.5,-82.5,2018,238,17.43,1.908112997,,
42,-83.75,2018,238,16.84,1.843523974,,
42,-83.125,2018,238,17.16,1.878555309,,
42,-82.5,2018,238,17.36,1.900449893,,
42.5,-83.75,2018,238,16.42,1.797545348,,
42.5,-83.125,2018,238,16.57,1.813966286,,
42.5,-82.5,2018,238,16.79,1.838050328,,
41,-83.75,2018,239,17.05,1.866513287,,
41,-83.125,2018,239,17.2,1.882934226,,
41,-82.5,2018,239,17.12,1.874176392,,
41.5,-83.75,2018,239,17.16,1.878555309,,
41.5,-83.125,2018,239,17.51,1.916870831,,
41.5,-82.5,2018,239,17.69,1.936575956,,
42,-83.75,2018,239,17.09,1.870892204,,
42,-83.125,2018,239,17.65,1.93219704,,
42,-82.5,2018,239,17.87,1.956281082,,
42.5,-83.75,2018,239,17.12,1.874176392,,
42.5,-83.125,2018,239,17.38,1.902639351,,
42.5,-82.5,2018,239,17.66,1.933291769,,
41,-83.75,2018,240,16.83,1.842429245,,
41,-83.125,2018,240,16.81,1.840239787,,
41,-82.5,2018,240,16.62,1.819439932,,
41.5,-83.75,2018,240,17.03,1.864323829,,
41.5,-83.125,2018,240,17.36,1.900449893,,
41.5,-82.5,2018,240,17.57,1.923439206,,
42,-83.75,2018,240,17.06,1.867608017,,
42,-83.125,2018,240,17.66,1.933291769,,
42,-82.5,2018,240,17.98,1.968323103,,
42.5,-83.75,2018,240,17.09,1.870892204,,
42.5,-83.125,2018,240,17.46,1.911397185,,
42.5,-82.5,2018,240,17.92,1.961754728,,
41,-83.75,2018,241,16.4,1.795355889,,
41,-83.125,2018,241,16.49,1.805208452,,
41,-82.5,2018,241,16.34,1.788787514,,
41.5,-83.75,2018,241,14.61,1.599399362,,
41.5,-83.125,2018,241,15.48,1.694640803,,
41.5,-82.5,2018,241,16.09,1.761419284,,
42,-83.75,2018,241,13.84,1.515105214,,
42,-83.125,2018,241,15.04,1.646472718,,
42,-82.5,2018,241,15.89,1.7395247,,
42.5,-83.75,2018,241,13.57,1.485547526,,
42.5,-83.125,2018,241,14.27,1.56217857,,
42.5,-82.5,2018,241,15.23,1.667272573,,
41,-83.75,2018,242,11.9,1.302727749,,
41,-83.125,2018,242,12.65,1.384832439,,
41,-82.5,2018,242,13.12,1.436284712,,
41.5,-83.75,2018,242,10.97,1.200917933,,
41.5,-83.125,2018,242,12.11,1.325717062,,
41.5,-82.5,2018,242,12.95,1.417674315,,
42,-83.75,2018,242,10.23,1.119907972,,
42,-83.125,2018,242,11.34,1.241422914,,
42,-82.5,2018,242,12.02,1.315864499,,
42.5,-83.75,2018,242,9.67,1.058603137,,
42.5,-83.125,2018,242,10.24,1.121002702,,
42.5,-82.5,2018,242,10.85,1.187781183,,
41,-83.75,2018,243,12.41,1.358558938,,
41,-83.125,2018,243,12.06,1.320243416,,
41,-82.5,2018,243,11.69,1.279738436,,
41.5,-83.75,2018,243,12.1,1.324622333,,
41.5,-83.125,2018,243,12.39,1.35636948,,
41.5,-82.5,2018,243,12.41,1.358558938,,
42,-83.75,2018,243,12,1.313675041,,
42,-83.125,2018,243,12.5,1.368411501,,
42,-82.5,2018,243,12.24,1.339948542,,
42.5,-83.75,2018,243,11.2,1.226096705,,
42.5,-83.125,2018,243,11.42,1.250180747,,
42.5,-82.5,2018,243,11.34,1.241422914,,
41,-83.75,2018,244,15.46,1.692451345,,
41,-83.125,2018,244,15.02,1.64428326,,
41,-82.5,2018,244,14.58,1.596115175,,
41.5,-83.75,2018,244,15.17,1.660704198,,
41.5,-83.125,2018,244,15.3,1.674935677,,
41.5,-82.5,2018,244,15.47,1.693546074,,
42,-83.75,2018,244,15.44,1.690261886,,
42,-83.125,2018,244,15.94,1.744998346,,
42,-82.5,2018,244,16.05,1.757040367,,
42.5,-83.75,2018,244,15.37,1.682598782,,
42.5,-83.125,2018,244,15.49,1.695735532,,
42.5,-82.5,2018,244,15.6,1.707777553,,
41,-83.75,2018,245,15.58,1.705588095,,
41,-83.125,2018,245,15.47,1.693546074,,
41,-82.5,2018,245,15.38,1.683693511,,
41.5,-83.75,2018,245,15.61,1.708872283,,
41.5,-83.125,2018,245,16.11,1.763608743,,
41.5,-82.5,2018,245,16.58,1.815061015,,
42,-83.75,2018,245,16.03,1.754850909,,
42,-83.125,2018,245,16.65,1.822724119,,
42,-82.5,2018,245,17.06,1.867608017,,
42.5,-83.75,2018,245,16.18,1.771271847,,
42.5,-83.125,2018,245,16.34,1.788787514,,
42.5,-82.5,2018,245,16.69,1.827103036,,
41,-83.75,2018,246,15.74,1.723103762,,
41,-83.125,2018,246,15.5,1.696830261,,
41,-82.5,2018,246,15.47,1.693546074,,
41.5,-83.75,2018,246,16.26,1.780029681,,
41.5,-83.125,2018,246,16.44,1.799734806,,
41.5,-82.5,2018,246,16.77,1.83586087,,
42,-83.75,2018,246,16.62,1.819439932,,
42,-83.125,2018,246,17.11,1.873081663,,
42,-82.5,2018,246,17.4,1.90482881,,
42.5,-83.75,2018,246,16.61,1.818345203,,
42.5,-83.125,2018,246,16.83,1.842429245,,
42.5,-82.5,2018,246,17.12,1.874176392,,
41,-83.75,2018,247,15.57,1.704493366,,
41,-83.125,2018,247,15.03,1.645377989,,
41,-82.5,2018,247,14.68,1.607062467,,
41.5,-83.75,2018,247,15.51,1.697924991,,
41.5,-83.125,2018,247,15.89,1.7395247,,
41.5,-82.5,2018,247,16.21,1.774556035,,
42,-83.75,2018,247,16.2,1.773461305,,
42,-83.125,2018,247,17.01,1.862134371,,
42,-82.5,2018,247,17.17,1.879650038,,
42.5,-83.75,2018,247,16.37,1.792071702,,
42.5,-83.125,2018,247,16.78,1.836955599,,
42.5,-82.5,2018,247,16.95,1.855565995,,
41,-83.75,2018,248,15.3,1.674935677,,
41,-83.125,2018,248,15.21,1.665083115,,
41,-82.5,2018,248,15.09,1.651946364,,
41.5,-83.75,2018,248,15.37,1.682598782,,
41.5,-83.125,2018,248,16.06,1.758135097,,
41.5,-82.5,2018,248,16.65,1.822724119,,
42,-83.75,2018,248,16.08,1.760324555,,
42,-83.125,2018,248,16.91,1.851187079,,
42,-82.5,2018,248,17.36,1.900449893,,
42.5,-83.75,2018,248,16.18,1.771271847,,
42.5,-83.125,2018,248,16.62,1.819439932,,
42.5,-82.5,2018,248,16.94,1.854471266,,
41,-83.75,2018,249,15.25,1.669462031,,
41,-83.125,2018,249,15.29,1.673840948,,
41,-82.5,2018,249,15.37,1.682598782,,
41.5,-83.75,2018,249,14.25,1.559989111,,
41.5,-83.125,2018,249,14.83,1.623483405,,
41.5,-82.5,2018,249,15.32,1.677125136,,
42,-83.75,2018,249,13.31,1.457084566,,
42,-83.125,2018,249,14,1.532620881,,
42,-82.5,2018,249,14.5,1.587357341,,
42.5,-83.75,2018,249,12.13,1.327906521,,
42.5,-83.125,2018,249,12.62,1.381548252,,
42.5,-82.5,2018,249,13.34,1.460368754,,
41,-83.75,2018,250,13.07,1.430811066,,
41,-83.125,2018,250,13.52,1.48007388,,
41,-82.5,2018,250,13.68,1.497589547,,
41.5,-83.75,2018,250,11.33,1.240328185,,
41.5,-83.125,2018,250,12.72,1.392495544,,
41.5,-82.5,2018,250,13.67,1.496494818,,
42,-83.75,2018,250,9.81,1.073929346,,
42,-83.125,2018,250,11.36,1.243612372,,
42,-82.5,2018,250,12.31,1.347611646,,
42.5,-83.75,2018,250,8.64,0.9458460296,,
42.5,-83.125,2018,250,9.46,1.035613824,,
42.5,-82.5,2018,250,10.35,1.133044723,,
41,-83.75,2018,251,10.83,1.185591725,,
41,-83.125,2018,251,10.87,1.189970641,,
41,-82.5,2018,251,10.92,1.195444287,,
41.5,-83.75,2018,251,9.93,1.087066096,,
41.5,-83.125,2018,251,10.74,1.175739162,,
41.5,-82.5,2018,251,11.22,1.228286163,,
42,-83.75,2018,251,9.13,0.9994877604,,
42,-83.125,2018,251,10.14,1.11005541,,
42,-82.5,2018,251,10.45,1.143992015,,
42.5,-83.75,2018,251,8.21,0.8987726739,,
42.5,-83.125,2018,251,8.56,0.937088196,,
42.5,-82.5,2018,251,8.64,0.9458460296,,
41,-83.75,2018,252,9.6,1.050940033,,
41,-83.125,2018,252,9.42,1.031234907,,
41,-82.5,2018,252,9.44,1.033424366,,
41.5,-83.75,2018,252,10.05,1.100202847,,
41.5,-83.125,2018,252,10.24,1.121002702,,
41.5,-82.5,2018,252,10.45,1.143992015,,
42,-83.75,2018,252,9.02,0.9874457392,,
42,-83.125,2018,252,9.98,1.092539742,,
42,-82.5,2018,252,10.13,1.10896068,,
42.5,-83.75,2018,252,7.12,0.779447191,,
42.5,-83.125,2018,252,7.72,0.8451309431,,
42.5,-82.5,2018,252,7.82,0.8560782351,,
41,-83.75,2018,253,10.55,1.154939307,,
41,-83.125,2018,253,10.74,1.175739162,,
41,-82.5,2018,253,11.06,1.210770496,,
41.5,-83.75,2018,253,10.61,1.161507682,,
41.5,-83.125,2018,253,11.23,1.229380893,,
41.5,-82.5,2018,253,11.74,1.285212082,,
42,-83.75,2018,253,10.23,1.119907972,,
42,-83.125,2018,253,11.21,1.227191434,,
42,-82.5,2018,253,11.85,1.297254103,,
42.5,-83.75,2018,253,9.55,1.045466387,,
42.5,-83.125,2018,253,10.24,1.121002702,,
42.5,-82.5,2018,253,11.04,1.208581038,,
41,-83.75,2018,254,9.76,1.0684557,,
41,-83.125,2018,254,10.1,1.105676493,,
41,-82.5,2018,254,10.46,1.145086744,,
41.5,-83.75,2018,254,9.41,1.030140178,,
41.5,-83.125,2018,254,10.07,1.102392305,,
41.5,-82.5,2018,254,10.63,1.163697141,,
42,-83.75,2018,254,9.35,1.023571803,,
42,-83.125,2018,254,10,1.094729201,,
42,-82.5,2018,254,10.44,1.142897286,,
42.5,-83.75,2018,254,9.23,1.010435052,,
42.5,-83.125,2018,254,9.52,1.042182199,,
42.5,-82.5,2018,254,9.92,1.085971367,,
41,-83.75,2018,255,10.98,1.202012663,,
41,-83.125,2018,255,11.31,1.238138726,,
41,-82.5,2018,255,11.63,1.273170061,,
41.5,-83.75,2018,255,10.77,1.179023349,,
41.5,-83.125,2018,255,11.42,1.250180747,,
41.5,-82.5,2018,255,11.85,1.297254103,,
42,-83.75,2018,255,10.6,1.160412953,,
42,-83.125,2018,255,11.24,1.230475622,,
42,-82.5,2018,255,11.59,1.268791144,,
42.5,-83.75,2018,255,10.28,1.125381619,,
42.5,-83.125,2018,255,10.78,1.180118079,,
42.5,-82.5,2018,255,11.1,1.215149413,,
41,-83.75,2018,256,12.84,1.405632294,,
41,-83.125,2018,256,13.48,1.475694963,,
41,-82.5,2018,256,14.33,1.568746945,,
41.5,-83.75,2018,256,12.92,1.414390128,,
41.5,-83.125,2018,256,13.93,1.524957777,,
41.5,-82.5,2018,256,14.61,1.599399362,,
42,-83.75,2018,256,12.72,1.392495544,,
42,-83.125,2018,256,13.82,1.512915756,,
42,-82.5,2018,256,14.44,1.580788966,,
42.5,-83.75,2018,256,12.37,1.354180021,,
42.5,-83.125,2018,256,13.13,1.437379441,,
42.5,-82.5,2018,256,13.65,1.494305359,,
41,-83.75,2018,257,13.9,1.521673589,,
41,-83.125,2018,257,15.13,1.656325281,,
41,-82.5,2018,257,15.55,1.702303907,,
41.5,-83.75,2018,257,12.94,1.416579586,,
41.5,-83.125,2018,257,15,1.642093801,,
41.5,-82.5,2018,257,15.73,1.722009033,,
42,-83.75,2018,257,12.31,1.347611646,,
42,-83.125,2018,257,14.3,1.565462757,,
42,-82.5,2018,257,15.47,1.693546074,,
42.5,-83.75,2018,257,12.14,1.32900125,,
42.5,-83.125,2018,257,13.51,1.47897915,,
42.5,-82.5,2018,257,14.77,1.61691503,,
41,-83.75,2018,258,14.99,1.640999072,,
41,-83.125,2018,258,14.97,1.638809614,,
41,-82.5,2018,258,15.01,1.643188531,,
41.5,-83.75,2018,258,14.74,1.613630842,,
41.5,-83.125,2018,258,15.46,1.692451345,,
41.5,-82.5,2018,258,15.62,1.709967012,,
42,-83.75,2018,258,14.38,1.574220591,,
42,-83.125,2018,258,15.26,1.670556761,,
42,-82.5,2018,258,15.56,1.703398637,,
42.5,-83.75,2018,258,13.9,1.521673589,,
42.5,-83.125,2018,258,14.28,1.563273299,,
42.5,-82.5,2018,258,14.58,1.596115175,,
41,-83.75,2018,259,13.61,1.489926442,,
41,-83.125,2018,259,13.78,1.508536839,,
41,-82.5,2018,259,14.05,1.538094527,,
41.5,-83.75,2018,259,14.12,1.545757632,,
41.5,-83.125,2018,259,14.8,1.620199217,,
41.5,-82.5,2018,259,15.13,1.656325281,,
42,-83.75,2018,259,14.45,1.581883695,,
42,-83.125,2018,259,15.28,1.672746219,,
42,-82.5,2018,259,15.5,1.696830261,,
42.5,-83.75,2018,259,13.81,1.511821026,,
42.5,-83.125,2018,259,14.28,1.563273299,,
42.5,-82.5,2018,259,14.6,1.598304633,,
41,-83.75,2018,260,13.88,1.519484131,,
41,-83.125,2018,260,13.97,1.529336694,,
41,-82.5,2018,260,14.51,1.58845207,,
41.5,-83.75,2018,260,13.64,1.49321063,,
41.5,-83.125,2018,260,14.35,1.570936403,,
41.5,-82.5,2018,260,14.89,1.63005178,,
42,-83.75,2018,260,13.75,1.505252651,,
42,-83.125,2018,260,14.89,1.63005178,,
42,-82.5,2018,260,15.08,1.650851635,,
42.5,-83.75,2018,260,13.7,1.499779005,,
42.5,-83.125,2018,260,14.21,1.555610194,,
42.5,-82.5,2018,260,14.73,1.612536113,,
41,-83.75,2018,261,13.66,1.495400088,,
41,-83.125,2018,261,13.77,1.50744211,,
41,-82.5,2018,261,13.74,1.504157922,,
41.5,-83.75,2018,261,13.59,1.487736984,,
41.5,-83.125,2018,261,14.39,1.57531532,,
41.5,-82.5,2018,261,15.06,1.648662177,,
42,-83.75,2018,261,13.89,1.52057886,,
42,-83.125,2018,261,14.6,1.598304633,,
42,-82.5,2018,261,15.06,1.648662177,,
42.5,-83.75,2018,261,13.8,1.510726297,,
42.5,-83.125,2018,261,13.71,1.500873734,,
42.5,-82.5,2018,261,13.85,1.516199943,,
41,-83.75,2018,262,13.77,1.50744211,,
41,-83.125,2018,262,13.46,1.473505504,,
41,-82.5,2018,262,13.3,1.455989837,,
41.5,-83.75,2018,262,13.11,1.435189982,,
41.5,-83.125,2018,262,13.08,1.431905795,,
41.5,-82.5,2018,262,13.01,1.42424269,,
42,-83.75,2018,262,12.3,1.346516917,,
42,-83.125,2018,262,12.24,1.339948542,,
42,-82.5,2018,262,11.99,1.312580312,,
42.5,-83.75,2018,262,11.5,1.258938581,,
42.5,-83.125,2018,262,11.22,1.228286163,,
42.5,-82.5,2018,262,11.06,1.210770496,,
41,-83.75,2018,263,15.17,1.660704198,,
41,-83.125,2018,263,14.84,1.624578134,,
41,-82.5,2018,263,14.67,1.605967738,,
41.5,-83.75,2018,263,14.91,1.632241239,,
41.5,-83.125,2018,263,15.15,1.658514739,,
41.5,-82.5,2018,263,14.96,1.637714885,,
42,-83.75,2018,263,15.23,1.667272573,,
42,-83.125,2018,263,15.26,1.670556761,,
42,-82.5,2018,263,14.61,1.599399362,,
42.5,-83.75,2018,263,14.85,1.625672863,,
42.5,-83.125,2018,263,14.3,1.565462757,,
42.5,-82.5,2018,263,13.45,1.472410775,,
41,-83.75,2018,264,13.41,1.468031858,,
41,-83.125,2018,264,13.87,1.518389402,,
41,-82.5,2018,264,14.73,1.612536113,,
41.5,-83.75,2018,264,12.91,1.413295398,,
41.5,-83.125,2018,264,13.7,1.499779005,,
41.5,-82.5,2018,264,14.81,1.621293946,,
42,-83.75,2018,264,12.83,1.404537565,,
42,-83.125,2018,264,13.75,1.505252651,,
42,-82.5,2018,264,14.65,1.603778279,,
42.5,-83.75,2018,264,12.53,1.371695689,,
42.5,-83.125,2018,264,13.04,1.427526878,,
42.5,-82.5,2018,264,13.95,1.527147235,,
41,-83.75,2018,265,7.31,0.8002470458,,
41,-83.125,2018,265,7.53,0.8243310883,,
41,-82.5,2018,265,7.8,0.8538887767,,
41.5,-83.75,2018,265,7.02,0.768499899,,
41.5,-83.125,2018,265,7.84,0.8582676935,,
41.5,-82.5,2018,265,8.52,0.9327092791,,
42,-83.75,2018,265,6.91,0.7564578778,,
42,-83.125,2018,265,7.81,0.8549835059,,
42,-82.5,2018,265,8.22,0.8998674031,,
42.5,-83.75,2018,265,6.36,0.6962477718,,
42.5,-83.125,2018,265,6.69,0.7323738354,,
42.5,-82.5,2018,265,7.05,0.7717840866,,
41,-83.75,2018,266,8.08,0.8845411943,,
41,-83.125,2018,266,8.06,0.8823517359,,
41,-82.5,2018,266,8.04,0.8801622775,,
41.5,-83.75,2018,266,8.39,0.9184777995,,
41.5,-83.125,2018,266,9.02,0.9874457392,,
41.5,-82.5,2018,266,9.14,1.00058249,,
42,-83.75,2018,266,8.15,0.8922042987,,
42,-83.125,2018,266,8.94,0.9786879056,,
42,-82.5,2018,266,9.09,0.9951088436,,
42.5,-83.75,2018,266,7.33,0.8024365042,,
42.5,-83.125,2018,266,7.51,0.8221416299,,
42.5,-82.5,2018,266,7.52,0.8232363591,,
41,-83.75,2018,267,12.07,1.321338145,,
41,-83.125,2018,267,11.82,1.293969915,,
41,-82.5,2018,267,11.4,1.247991289,,
41.5,-83.75,2018,267,12.1,1.324622333,,
41.5,-83.125,2018,267,12.26,1.342138,,
41.5,-82.5,2018,267,12.02,1.315864499,,
42,-83.75,2018,267,12.12,1.326811791,,
42,-83.125,2018,267,12.47,1.365127313,,
42,-82.5,2018,267,12.21,1.336664354,,
42.5,-83.75,2018,267,11.39,1.24689656,,
42.5,-83.125,2018,267,11.57,1.266601685,,
42.5,-82.5,2018,267,11.31,1.238138726,,
41,-83.75,2018,268,15.34,1.679314594,,
41,-83.125,2018,268,15.14,1.65742001,,
41,-82.5,2018,268,14.94,1.635525426,,
41.5,-83.75,2018,268,15.46,1.692451345,,
41.5,-83.125,2018,268,15.28,1.672746219,,
41.5,-82.5,2018,268,15.12,1.655230552,,
42,-83.75,2018,268,15.36,1.681504053,,
42,-83.125,2018,268,15.35,1.680409323,,
42,-82.5,2018,268,15.12,1.655230552,,
42.5,-83.75,2018,268,15,1.642093801,,
42.5,-83.125,2018,268,15.12,1.655230552,,
42.5,-82.5,2018,268,14.92,1.633335968,,
41,-83.75,2018,269,9.24,1.011529782,,
41,-83.125,2018,269,9.77,1.069550429,,
41,-82.5,2018,269,10.84,1.186686454,,
