-BEGIN HEADER-,,,,,,,
NASA/POWER Source Native Resolution Daily Data,,,,,,,
Dates (month/day/year): 06/28/2018 through 06/28/2019 in LST,,,,,,,
Location: Regional,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,,,,
parameter(s):,,,,,,,
QV2M     MERRA-2 Specific Humidity at 2 Meters (g/kg),,,,,,,
-END HEADER-,,,,,,,
LAT,LON,YEAR,DOY,QV2M,Scaling Factor,,2018 QV2M Avg
41,-80.625,2018,266,8.14,0.8814114813,,
41,-80,2018,266,8.29,0.8976537076,,
41.5,-81.875,2018,266,8.86,0.9593741676,,
41.5,-81.25,2018,266,7.71,0.8348504325,,
41.5,-80.625,2018,266,7.52,0.8142769459,,
41.5,-80,2018,266,7.54,0.8164425761,,
42,-81.875,2018,266,9.5,1.028674333,,
42,-81.25,2018,266,9.31,1.008100847,,
42,-80.625,2018,266,8.15,0.8824942964,,
42,-80,2018,266,7.65,0.828353542,,
42.5,-81.875,2018,266,7.57,0.8196910213,,
42.5,-81.25,2018,266,8.5,0.9203928245,,
42.5,-80.625,2018,266,8.3,0.8987365227,,
42.5,-80,2018,266,8.16,0.8835771115,,
41,-81.875,2018,267,10.96,1.186765336,,
41,-81.25,2018,267,10.62,1.149949623,,
41,-80.625,2018,267,10.34,1.119630801,,
41,-80,2018,267,10.03,1.086063533,,
41.5,-81.875,2018,267,11.62,1.258231132,,
41.5,-81.25,2018,267,10.53,1.140204287,,
41.5,-80.625,2018,267,10.16,1.100140129,,
41.5,-80,2018,267,9.61,1.040585299,,
42,-81.875,2018,267,12.08,1.308040626,,
42,-81.25,2018,267,11.77,1.274473358,,
42,-80.625,2018,267,10.82,1.171605925,,
42,-80,2018,267,10.03,1.086063533,,
42.5,-81.875,2018,267,11.15,1.207338823,,
42.5,-81.25,2018,267,11.35,1.228995124,,
42.5,-80.625,2018,267,10.92,1.182434076,,
42.5,-80,2018,267,10.67,1.155363698,,
41,-81.875,2018,268,14.71,1.592820994,,
41,-81.25,2018,268,14.22,1.539763055,,
41,-80.625,2018,268,13.77,1.491036376,,
41,-80,2018,268,13.25,1.434729991,,
41.5,-81.875,2018,268,14.84,1.60689759,,
41.5,-81.25,2018,268,14.22,1.539763055,,
41.5,-80.625,2018,268,13.63,1.475876964,,
41.5,-80,2018,268,12.86,1.392500203,,
42,-81.875,2018,268,14.83,1.605814775,,
42,-81.25,2018,268,14.38,1.557088096,,
42,-80.625,2018,268,13.67,1.480208225,,
42,-80,2018,268,12.92,1.398997093,,
42.5,-81.875,2018,268,14.73,1.594986624,,
42.5,-81.25,2018,268,14.23,1.54084587,,
42.5,-80.625,2018,268,13.69,1.482373855,,
42.5,-80,2018,268,13.21,1.430398731,,
41,-81.875,2018,269,11.35,1.228995124,,
41,-81.25,2018,269,11.7,1.266893653,,
41,-80.625,2018,269,12.05,1.304792181,,
41,-80,2018,269,12.25,1.326448482,,
41.5,-81.875,2018,269,11.31,1.224663864,,
41.5,-81.25,2018,269,11.31,1.224663864,,
41.5,-80.625,2018,269,11.68,1.264728022,,
41.5,-80,2018,269,11.78,1.275556173,,
42,-81.875,2018,269,10.97,1.187848151,,
42,-81.25,2018,269,11.42,1.23657483,,
42,-80.625,2018,269,11.54,1.249568611,,
42,-80,2018,269,11.6,1.256065502,,
42.5,-81.875,2018,269,10.07,1.090394793,,
42.5,-81.25,2018,269,10.76,1.165109034,,
42.5,-80.625,2018,269,11.09,1.200841932,,
42.5,-80,2018,269,11.49,1.244154536,,
41,-81.875,2018,270,7.74,0.8380988778,,
41,-81.25,2018,270,7.8,0.8445957683,,
41,-80.625,2018,270,7.97,0.8630036248,,
41,-80,2018,270,8.08,0.8749145908,,
41.5,-81.875,2018,270,7.91,0.8565067343,,
41.5,-81.25,2018,270,7.65,0.828353542,,
41.5,-80.625,2018,270,7.64,0.8272707269,,
41.5,-80,2018,270,7.61,0.8240222817,,
42,-81.875,2018,270,7.92,0.8575895494,,
42,-81.25,2018,270,8.07,0.8738317757,,
42,-80.625,2018,270,7.88,0.853258289,,
42,-80,2018,270,7.65,0.828353542,,
42.5,-81.875,2018,270,7.52,0.8142769459,,
42.5,-81.25,2018,270,7.92,0.8575895494,,
42.5,-80.625,2018,270,7.83,0.8478442136,,
42.5,-80,2018,270,7.84,0.8489270287,,
41,-81.875,2018,271,7.98,0.8640864399,,
41,-81.25,2018,271,7.93,0.8586723645,,
41,-80.625,2018,271,8.05,0.8716661455,,
41,-80,2018,271,8.2,0.8879083718,,
41.5,-81.875,2018,271,8.83,0.9561257224,,
41.5,-81.25,2018,271,8.19,0.8868255568,,
41.5,-80.625,2018,271,8.06,0.8727489606,,
41.5,-80,2018,271,8.03,0.8695005154,,
42,-81.875,2018,271,9.18,0.9940242504,,
42,-81.25,2018,271,9.53,1.031922778,,
42,-80.625,2018,271,9.17,0.9929414353,,
42,-80,2018,271,8.76,0.9485460167,,
42.5,-81.875,2018,271,8.15,0.8824942964,,
42.5,-81.25,2018,271,9.02,0.976699209,,
42.5,-80.625,2018,271,9.2,0.9961898806,,
42.5,-80,2018,271,9.63,1.042750929,,
41,-81.875,2018,272,6.54,0.7081610673,,
41,-81.25,2018,272,6.67,0.7222376634,,
41,-80.625,2018,272,6.89,0.7460595954,,
41,-80,2018,272,7.19,0.778544048,,
41.5,-81.875,2018,272,6.59,0.7135751427,,
41.5,-81.25,2018,272,6.03,0.6529374978,,
41.5,-80.625,2018,272,6.18,0.6691797241,,
41.5,-80,2018,272,6.35,0.6875875806,,
42,-81.875,2018,272,6.65,0.7200720333,,
42,-81.25,2018,272,6.89,0.7460595954,,
42,-80.625,2018,272,6.42,0.6951672862,,
42,-80,2018,272,6.32,0.6843391354,,
42.5,-81.875,2018,272,5.79,0.6269499357,,
42.5,-81.25,2018,272,6.55,0.7092438824,,
42.5,-80.625,2018,272,6.53,0.7070782522,,
42.5,-80,2018,272,6.83,0.7395627048,,
41,-81.875,2018,273,8.64,0.9355522357,,
41,-81.25,2018,273,8.29,0.8976537076,,
41,-80.625,2018,273,8.03,0.8695005154,,
41,-80,2018,273,8.13,0.8803286662,,
41.5,-81.875,2018,273,9.21,0.9972726957,,
41.5,-81.25,2018,273,8.21,0.8889911869,,
41.5,-80.625,2018,273,7.75,0.8391816929,,
41.5,-80,2018,273,7.6,0.8229394666,,
42,-81.875,2018,273,9.3,1.007018031,,
42,-81.25,2018,273,8.88,0.9615397978,,
42,-80.625,2018,273,8.12,0.8792458511,,
42,-80,2018,273,7.71,0.8348504325,,
42.5,-81.875,2018,273,8.43,0.9128131189,,
42.5,-81.25,2018,273,8.48,0.9182271943,,
42.5,-80.625,2018,273,8,0.8662520701,,
42.5,-80,2018,273,7.98,0.8640864399,,
41,-81.875,2018,274,11.38,1.23224357,,
41,-81.25,2018,274,11.2,1.212752898,,
41,-80.625,2018,274,11.15,1.207338823,,
41,-80,2018,274,11.46,1.24090609,,
41.5,-81.875,2018,274,11.92,1.290715584,,
41.5,-81.25,2018,274,11.4,1.2344092,,
41.5,-80.625,2018,274,11.07,1.198676302,,
41.5,-80,2018,274,11.09,1.200841932,,
42,-81.875,2018,274,11.64,1.260396762,,
42,-81.25,2018,274,11.81,1.278804618,,
42,-80.625,2018,274,11.35,1.228995124,,
42,-80,2018,274,10.87,1.17702,,
42.5,-81.875,2018,274,9.62,1.041668114,,
42.5,-81.25,2018,274,10.25,1.109885465,,
42.5,-80.625,2018,274,10.09,1.092560423,,
42.5,-80,2018,274,10.46,1.132624582,,
41,-81.875,2018,275,14.12,1.528934904,,
41,-81.25,2018,275,14.11,1.527852089,,
41,-80.625,2018,275,14.2,1.537597424,,
41,-80,2018,275,14.17,1.534348979,,
41.5,-81.875,2018,275,13.68,1.48129104,,
41.5,-81.25,2018,275,13.52,1.463965998,,
41.5,-80.625,2018,275,13.7,1.48345667,,
41.5,-80,2018,275,13.58,1.470462889,,
42,-81.875,2018,275,13.04,1.411990874,,
42,-81.25,2018,275,13.2,1.429315916,,
42,-80.625,2018,275,13.09,1.41740495,,
42,-80,2018,275,13.12,1.420653395,,
42.5,-81.875,2018,275,11.9,1.288549954,,
42.5,-81.25,2018,275,12.27,1.328614112,,
42.5,-80.625,2018,275,12.34,1.336193818,,
42.5,-80,2018,275,12.65,1.369761086,,
41,-81.875,2018,276,13.05,1.413073689,,
41,-81.25,2018,276,12.73,1.378423607,,
41,-80.625,2018,276,12.32,1.334028188,,
41,-80,2018,276,11.91,1.289632769,,
41.5,-81.875,2018,276,12.69,1.374092346,,
41.5,-81.25,2018,276,12.11,1.311289071,,
41.5,-80.625,2018,276,11.71,1.267976468,,
41.5,-80,2018,276,11.05,1.196510672,,
42,-81.875,2018,276,11.98,1.297212475,,
42,-81.25,2018,276,11.71,1.267976468,,
42,-80.625,2018,276,11.22,1.214918528,,
42,-80,2018,276,10.62,1.149949623,,
42.5,-81.875,2018,276,11.17,1.209504453,,
42.5,-81.25,2018,276,10.82,1.171605925,,
42.5,-80.625,2018,276,10.44,1.130458951,,
42.5,-80,2018,276,10.38,1.123962061,,
41,-81.875,2018,277,12.08,1.308040626,,
41,-81.25,2018,277,12.13,1.313454701,,
41,-80.625,2018,277,12.21,1.322117222,,
41,-80,2018,277,12.49,1.352436044,,
41.5,-81.875,2018,277,11.64,1.260396762,,
41.5,-81.25,2018,277,11.32,1.225746679,,
41.5,-80.625,2018,277,11.4,1.2344092,,
41.5,-80,2018,277,11.44,1.23874046,,
42,-81.875,2018,277,10.97,1.187848151,,
42,-81.25,2018,277,11.11,1.203007562,,
42,-80.625,2018,277,10.9,1.180268445,,
42,-80,2018,277,10.86,1.175937185,,
42.5,-81.875,2018,277,9.65,1.04491656,,
42.5,-81.25,2018,277,10.1,1.093643238,,
42.5,-80.625,2018,277,10.16,1.100140129,,
42.5,-80,2018,277,10.48,1.134790212,,
41,-81.875,2018,278,9.28,1.004852401,,
41,-81.25,2018,278,9.04,0.9788648392,,
41,-80.625,2018,278,8.94,0.9680366883,,
41,-80,2018,278,8.89,0.9626226129,,
41.5,-81.875,2018,278,9.03,0.9777820241,,
41.5,-81.25,2018,278,8.28,0.8965708925,,
41.5,-80.625,2018,278,8.15,0.8824942964,,
41.5,-80,2018,278,8.11,0.8781630361,,
42,-81.875,2018,278,8.84,0.9572085374,,
42,-81.25,2018,278,8.63,0.9344694206,,
42,-80.625,2018,278,8.11,0.8781630361,,
42,-80,2018,278,7.84,0.8489270287,,
42.5,-81.875,2018,278,7.75,0.8391816929,,
42.5,-81.25,2018,278,8.13,0.8803286662,,
42.5,-80.625,2018,278,7.68,0.8316019873,,
42.5,-80,2018,278,7.78,0.8424301382,,
41,-81.875,2018,279,15.34,1.661038344,,
41,-81.25,2018,279,15.01,1.625305447,,
41,-80.625,2018,279,14.89,1.612311665,,
41,-80,2018,279,14.71,1.592820994,,
41.5,-81.875,2018,279,15.05,1.629636707,,
41.5,-81.25,2018,279,14.85,1.607980405,,
41.5,-80.625,2018,279,14.79,1.601483515,,
41.5,-80,2018,279,14.61,1.581992843,,
42,-81.875,2018,279,14.43,1.562502171,,
42,-81.25,2018,279,14.29,1.54734276,,
42,-80.625,2018,279,14.37,1.556005281,,
42,-80,2018,279,14.32,1.550591205,,
42.5,-81.875,2018,279,13.89,1.504030157,,
42.5,-81.25,2018,279,13.56,1.468297259,,
42.5,-80.625,2018,279,13.58,1.470462889,,
42.5,-80,2018,279,13.57,1.469380074,,
41,-81.875,2018,280,14.48,1.567916247,,
41,-81.25,2018,280,14.59,1.579827213,,
41,-80.625,2018,280,14.57,1.577661583,,
41,-80,2018,280,14.52,1.572247507,,
41.5,-81.875,2018,280,13.09,1.41740495,,
41.5,-81.25,2018,280,13.63,1.475876964,,
41.5,-80.625,2018,280,14.19,1.536514609,,
41.5,-80,2018,280,14.32,1.550591205,,
42,-81.875,2018,280,11.48,1.243071721,,
42,-81.25,2018,280,11.93,1.2917984,,
42,-80.625,2018,280,12.63,1.367595456,,
42,-80,2018,280,13.07,1.41523932,,
42.5,-81.875,2018,280,10.41,1.127210506,,
42.5,-81.25,2018,280,10.84,1.173771555,,
42.5,-80.625,2018,280,10.94,1.184599706,,
42.5,-80,2018,280,11.41,1.235492015,,
41,-81.875,2018,281,14.93,1.616642926,,
41,-81.25,2018,281,14.7,1.591738179,,
41,-80.625,2018,281,14.57,1.577661583,,
41,-80,2018,281,14.51,1.571164692,,
41.5,-81.875,2018,281,14.61,1.581992843,,
41.5,-81.25,2018,281,14.27,1.54517713,,
41.5,-80.625,2018,281,14.54,1.574413137,,
41.5,-80,2018,281,14.5,1.570081877,,
42,-81.875,2018,281,13.99,1.514858308,,
42,-81.25,2018,281,13.76,1.489953561,,
42,-80.625,2018,281,13.96,1.511609862,,
42,-80,2018,281,14.18,1.535431794,,
42.5,-81.875,2018,281,13.47,1.458551923,,
42.5,-81.25,2018,281,12.75,1.380589237,,
42.5,-80.625,2018,281,12.86,1.392500203,,
42.5,-80,2018,281,13.14,1.422819025,,
41,-81.875,2018,282,14.13,1.530017719,,
41,-81.25,2018,282,14.01,1.517023938,,
41,-80.625,2018,282,14.12,1.528934904,,
41,-80,2018,282,14.16,1.533266164,,
41.5,-81.875,2018,282,14.38,1.557088096,,
41.5,-81.25,2018,282,14.09,1.525686458,,
41.5,-80.625,2018,282,14.17,1.534348979,,
41.5,-80,2018,282,14.08,1.524603643,,
42,-81.875,2018,282,14.46,1.565750617,,
42,-81.25,2018,282,14.4,1.559253726,,
42,-80.625,2018,282,14.27,1.54517713,,
42,-80,2018,282,14.13,1.530017719,,
42.5,-81.875,2018,282,14.5,1.570081877,,
42.5,-81.25,2018,282,14.22,1.539763055,,
42.5,-80.625,2018,282,14.21,1.538680239,,
42.5,-80,2018,282,13.99,1.514858308,,
41,-81.875,2018,283,14.46,1.565750617,,
41,-81.25,2018,283,14.21,1.538680239,,
41,-80.625,2018,283,14.23,1.54084587,,
41,-80,2018,283,14.15,1.532183349,,
41.5,-81.875,2018,283,14.48,1.567916247,,
41.5,-81.25,2018,283,14.06,1.522438013,,
41.5,-80.625,2018,283,14.04,1.520272383,,
41.5,-80,2018,283,13.74,1.48778793,,
42,-81.875,2018,283,14.4,1.559253726,,
42,-81.25,2018,283,14.3,1.548425575,,
42,-80.625,2018,283,14.01,1.517023938,,
42,-80,2018,283,13.67,1.480208225,,
42.5,-81.875,2018,283,14.14,1.531100534,,
42.5,-81.25,2018,283,13.99,1.514858308,,
42.5,-80.625,2018,283,13.88,1.502947342,,
42.5,-80,2018,283,13.59,1.471545704,,
41,-81.875,2018,284,8.84,0.9572085374,,
41,-81.25,2018,284,9.5,1.028674333,,
41,-80.625,2018,284,10.13,1.096891684,,
41,-80,2018,284,11.07,1.198676302,,
41.5,-81.875,2018,284,9.4,1.017846182,,
41.5,-81.25,2018,284,9.45,1.023260258,,
41.5,-80.625,2018,284,9.96,1.078483827,,
41.5,-80,2018,284,10.56,1.143452733,,
42,-81.875,2018,284,9.45,1.023260258,,
42,-81.25,2018,284,10.09,1.092560423,,
42,-80.625,2018,284,10.13,1.096891684,,
42,-80,2018,284,10.41,1.127210506,,
42.5,-81.875,2018,284,8.28,0.8965708925,,
42.5,-81.25,2018,284,9.31,1.008100847,,
42.5,-80.625,2018,284,9.73,1.05357908,,
42.5,-80,2018,284,10.26,1.11096828,,
41,-81.875,2018,285,4.98,0.5392419136,,
41,-81.25,2018,285,4.98,0.5392419136,,
41,-80.625,2018,285,5.03,0.5446559891,,
41,-80,2018,285,5.01,0.5424903589,,
41.5,-81.875,2018,285,5.99,0.6486062375,,
41.5,-81.25,2018,285,5.22,0.5652294757,,
41.5,-80.625,2018,285,5.03,0.5446559891,,
41.5,-80,2018,285,4.82,0.5219168722,,
42,-81.875,2018,285,6.27,0.6789250599,,
42,-81.25,2018,285,6.59,0.7135751427,,
42,-80.625,2018,285,5.84,0.6323640112,,
42,-80,2018,285,5.48,0.593382668,,
42.5,-81.875,2018,285,4.66,0.5045918308,,
42.5,-81.25,2018,285,5.81,0.6291155659,,
42.5,-80.625,2018,285,5.83,0.6312811961,,
42.5,-80,2018,285,6.14,0.6648484638,,
41,-81.875,2018,286,4.9,0.5305793929,,
41,-81.25,2018,286,4.95,0.5359934684,,
41,-80.625,2018,286,4.99,0.5403247287,,
41,-80,2018,286,5,0.5414075438,,
41.5,-81.875,2018,286,6.03,0.6529374978,,
41.5,-81.25,2018,286,5.41,0.5858029624,,
41.5,-80.625,2018,286,5.22,0.5652294757,,
41.5,-80,2018,286,5.04,0.5457388042,,
42,-81.875,2018,286,6.35,0.6875875806,,
42,-81.25,2018,286,6.66,0.7211548483,,
42,-80.625,2018,286,6.01,0.6507718677,,
42,-80,2018,286,5.62,0.6085420792,,
42.5,-81.875,2018,286,4.83,0.5229996873,,
42.5,-81.25,2018,286,5.79,0.6269499357,,
42.5,-80.625,2018,286,5.8,0.6280327508,,
42.5,-80,2018,286,6.07,0.6572687582,,
41,-81.875,2018,287,5.83,0.6312811961,,
41,-81.25,2018,287,5.66,0.6128733396,,
41,-80.625,2018,287,5.63,0.6096248943,,
41,-80,2018,287,5.65,0.6117905245,,
41.5,-81.875,2018,287,6.36,0.6886703957,,
41.5,-81.25,2018,287,5.53,0.5987967434,,
41.5,-80.625,2018,287,5.36,0.580388887,,
41.5,-80,2018,287,5.21,0.5641466606,,
42,-81.875,2018,287,6.83,0.7395627048,,
42,-81.25,2018,287,6.53,0.7070782522,,
42,-80.625,2018,287,6.08,0.6583515733,,
42,-80,2018,287,5.57,0.6031280038,,
42.5,-81.875,2018,287,5.94,0.643192162,,
42.5,-81.25,2018,287,6.56,0.7103266975,,
42.5,-80.625,2018,287,6.39,0.691918841,,
42.5,-80,2018,287,6.42,0.6951672862,,
41,-81.875,2018,288,6.89,0.7460595954,,
41,-81.25,2018,288,7.25,0.7850409385,,
41,-80.625,2018,288,7.72,0.8359332476,,
41,-80,2018,288,8.15,0.8824942964,,
41.5,-81.875,2018,288,7.45,0.8066972403,,
41.5,-81.25,2018,288,7.03,0.7612190066,,
41.5,-80.625,2018,288,7.19,0.778544048,,
41.5,-80,2018,288,7.45,0.8066972403,,
42,-81.875,2018,288,7.57,0.8196910213,,
42,-81.25,2018,288,7.97,0.8630036248,,
42,-80.625,2018,288,7.57,0.8196910213,,
42,-80,2018,288,7.37,0.7980347196,,
42.5,-81.875,2018,288,6.27,0.6789250599,,
42.5,-81.25,2018,288,7.22,0.7817924933,,
42.5,-80.625,2018,288,7.35,0.7958690894,,
42.5,-80,2018,288,7.63,0.8261879118,,
41,-81.875,2018,289,4.03,0.4363744803,,
41,-81.25,2018,289,4.01,0.4342088501,,
41,-80.625,2018,289,4.03,0.4363744803,,
41,-80,2018,289,4.06,0.4396229256,,
41.5,-81.875,2018,289,4.99,0.5403247287,,
41.5,-81.25,2018,289,4.27,0.4623620424,,
41.5,-80.625,2018,289,4.06,0.4396229256,,
41.5,-80,2018,289,3.84,0.4158009936,,
42,-81.875,2018,289,5.58,0.6042108189,,
42,-81.25,2018,289,5.85,0.6334468263,,
42,-80.625,2018,289,5.13,0.5554841399,,
42,-80,2018,289,4.62,0.5002605705,,
42.5,-81.875,2018,289,4.29,0.4645276726,,
42.5,-81.25,2018,289,5.26,0.5695607361,,
42.5,-80.625,2018,289,5.26,0.5695607361,,
42.5,-80,2018,289,5.54,0.5998795585,,
41,-81.875,2018,290,4.42,0.4786042687,,
41,-81.25,2018,290,4.49,0.4861839743,,
41,-80.625,2018,290,4.61,0.4991777554,,
41,-80,2018,290,4.68,0.506757461,,
41.5,-81.875,2018,290,5.61,0.6074592641,,
41.5,-81.25,2018,290,4.96,0.5370762835,,
41.5,-80.625,2018,290,4.77,0.5165027968,,
41.5,-80,2018,290,4.68,0.506757461,,
42,-81.875,2018,290,6.07,0.6572687582,,
42,-81.25,2018,290,6.35,0.6875875806,,
42,-80.625,2018,290,5.74,0.6215358603,,
42,-80,2018,290,5.33,0.5771404417,,
42.5,-81.875,2018,290,4.71,0.5100059063,,
42.5,-81.25,2018,290,5.69,0.6161217848,,
42.5,-80.625,2018,290,5.62,0.6085420792,,
42.5,-80,2018,290,5.88,0.6366952715,,
41,-81.875,2018,291,3.59,0.3887306165,,
41,-81.25,2018,291,3.5,0.3789852807,,
41,-80.625,2018,291,3.49,0.3779024656,,
41,-80,2018,291,3.61,0.3908962466,,
41.5,-81.875,2018,291,4.47,0.4840183442,,
41.5,-81.25,2018,291,3.64,0.3941446919,,
41.5,-80.625,2018,291,3.58,0.3876478014,,
41.5,-80,2018,291,3.57,0.3865649863,,
42,-81.875,2018,291,4.9,0.5305793929,,
42,-81.25,2018,291,5.29,0.5728091813,,
42,-80.625,2018,291,4.64,0.5024262007,,
42,-80,2018,291,4.17,0.4515338915,,
42.5,-81.875,2018,291,3.78,0.4093041031,,
42.5,-81.25,2018,291,4.79,0.518668427,,
42.5,-80.625,2018,291,4.72,0.5110887214,,
42.5,-80,2018,291,4.87,0.5273309477,,
41,-81.875,2018,292,4.39,0.4753558235,,
41,-81.25,2018,292,4.3,0.4656104877,,
41,-80.625,2018,292,4.31,0.4666933028,,
41,-80,2018,292,4.37,0.4731901933,,
41.5,-81.875,2018,292,5.57,0.6031280038,,
41.5,-81.25,2018,292,4.65,0.5035090157,,
41.5,-80.625,2018,292,4.36,0.4721073782,,
41.5,-80,2018,292,4.25,0.4601964122,,
42,-81.875,2018,292,6.39,0.691918841,,
42,-81.25,2018,292,6.61,0.7157407729,,
42,-80.625,2018,292,5.77,0.6247843056,,
42,-80,2018,292,5.12,0.5544013249,,
42.5,-81.875,2018,292,5.48,0.593382668,,
42.5,-81.25,2018,292,6.24,0.6756766147,,
42.5,-80.625,2018,292,6.22,0.6735109845,,
42.5,-80,2018,292,6.35,0.6875875806,,
41,-81.875,2018,293,5.85,0.6334468263,,
41,-81.25,2018,293,5.92,0.6410265319,,
41,-80.625,2018,293,5.99,0.6486062375,,
41,-80,2018,293,6.12,0.6626828336,,
41.5,-81.875,2018,293,6.55,0.7092438824,,
41.5,-81.25,2018,293,6.1,0.6605172034,,
41.5,-80.625,2018,293,5.97,0.6464406073,,
41.5,-80,2018,293,5.94,0.643192162,,
42,-81.875,2018,293,6.91,0.7482252255,,
42,-81.25,2018,293,7.07,0.7655502669,,
42,-80.625,2018,293,6.53,0.7070782522,,
42,-80,2018,293,6.2,0.6713453543,,
42.5,-81.875,2018,293,5.88,0.6366952715,,
42.5,-81.25,2018,293,6.57,0.7114095126,,
42.5,-80.625,2018,293,6.46,0.6994985466,,
42.5,-80,2018,293,6.62,0.716823588,,
41,-81.875,2018,294,3.44,0.3724883901,,
41,-81.25,2018,294,3.55,0.3843993561,,
41,-80.625,2018,294,3.74,0.4049728428,,
41,-80,2018,294,3.74,0.4049728428,,
41.5,-81.875,2018,294,4.35,0.4710245631,,
41.5,-81.25,2018,294,3.96,0.4287947747,,
41.5,-80.625,2018,294,3.87,0.4190494389,,
41.5,-80,2018,294,3.65,0.395227507,,
42,-81.875,2018,294,4.89,0.5294965778,,
42,-81.25,2018,294,5.31,0.5749748115,,
42,-80.625,2018,294,4.55,0.4926808649,,
42,-80,2018,294,4.04,0.4374572954,,
42.5,-81.875,2018,294,3.85,0.4168838087,,
42.5,-81.25,2018,294,4.71,0.5100059063,,
42.5,-80.625,2018,294,4.37,0.4731901933,,
42.5,-80,2018,294,4.53,0.4905152347,,
41,-81.875,2018,295,4.45,0.481852714,,
41,-81.25,2018,295,4.27,0.4623620424,,
41,-80.625,2018,295,4.16,0.4504510764,,
41,-80,2018,295,4.11,0.445037001,,
41.5,-81.875,2018,295,5.23,0.5663122908,,
41.5,-81.25,2018,295,4.55,0.4926808649,,
41.5,-80.625,2018,295,4.25,0.4601964122,,
41.5,-80,2018,295,4.05,0.4385401105,,
42,-81.875,2018,295,5.63,0.6096248943,,
42,-81.25,2018,295,5.9,0.6388609017,,
42,-80.625,2018,295,5.21,0.5641466606,,
42,-80,2018,295,4.67,0.5056746459,,
42.5,-81.875,2018,295,4.75,0.5143371666,,
42.5,-81.25,2018,295,5.38,0.5825545171,,
42.5,-80.625,2018,295,5.37,0.581471702,,
42.5,-80,2018,295,5.5,0.5955482982,,
41,-81.875,2018,296,5.12,0.5544013249,,
41,-81.25,2018,296,5.09,0.5511528796,,
41,-80.625,2018,296,5.08,0.5500700645,,
41,-80,2018,296,5.09,0.5511528796,,
41.5,-81.875,2018,296,6,0.6496890526,,
41.5,-81.25,2018,296,5.54,0.5998795585,,
41.5,-80.625,2018,296,5.33,0.5771404417,,
41.5,-80,2018,296,5.23,0.5663122908,,
42,-81.875,2018,296,6.37,0.6897532108,,
42,-81.25,2018,296,6.57,0.7114095126,,
42,-80.625,2018,296,6.1,0.6605172034,,
42,-80,2018,296,5.75,0.6226186754,,
42.5,-81.875,2018,296,5.37,0.581471702,,
42.5,-81.25,2018,296,6.12,0.6626828336,,
42.5,-80.625,2018,296,5.96,0.6453577922,,
42.5,-80,2018,296,6.13,0.6637656487,,
41,-81.875,2018,297,4.26,0.4612792273,,
41,-81.25,2018,297,4.26,0.4612792273,,
41,-80.625,2018,297,4.08,0.4417885557,,
41,-80,2018,297,3.95,0.4277119596,,
41.5,-81.875,2018,297,4.86,0.5262481326,,
41.5,-81.25,2018,297,4.44,0.4807698989,,
41.5,-80.625,2018,297,4.16,0.4504510764,,
41.5,-80,2018,297,3.89,0.4212150691,,
42,-81.875,2018,297,5.22,0.5652294757,,
42,-81.25,2018,297,5.33,0.5771404417,,
42,-80.625,2018,297,4.64,0.5024262007,,
42,-80,2018,297,4.2,0.4547823368,,
42.5,-81.875,2018,297,4.45,0.481852714,,
42.5,-81.25,2018,297,4.9,0.5305793929,,
42.5,-80.625,2018,297,4.56,0.4937636799,,
42.5,-80,2018,297,4.62,0.5002605705,,
41,-81.875,2018,298,4.27,0.4623620424,,
41,-81.25,2018,298,4.21,0.4558651519,,
41,-80.625,2018,298,3.99,0.43204322,,
41,-80,2018,298,3.94,0.4266291445,,
41.5,-81.875,2018,298,4.54,0.4915980498,,
41.5,-81.25,2018,298,4.28,0.4634448575,,
41.5,-80.625,2018,298,4.14,0.4482854463,,
41.5,-80,2018,298,3.97,0.4298775898,,
42,-81.875,2018,298,4.43,0.4796870838,,
42,-81.25,2018,298,4.65,0.5035090157,,
42,-80.625,2018,298,4.33,0.4688589329,,
42,-80,2018,298,4,0.433126035,,
42.5,-81.875,2018,298,4.09,0.4428713708,,
42.5,-81.25,2018,298,4.35,0.4710245631,,
42.5,-80.625,2018,298,4.25,0.4601964122,,
42.5,-80,2018,298,4.27,0.4623620424,,
41,-81.875,2018,299,4.98,0.5392419136,,
41,-81.25,2018,299,4.83,0.5229996873,,
41,-80.625,2018,299,4.63,0.5013433856,,
41,-80,2018,299,4.46,0.4829355291,,
41.5,-81.875,2018,299,5.46,0.5912170378,,
41.5,-81.25,2018,299,4.76,0.5154199817,,
41.5,-80.625,2018,299,4.53,0.4905152347,,
41.5,-80,2018,299,4.22,0.456947967,,
42,-81.875,2018,299,5.85,0.6334468263,,
42,-81.25,2018,299,5.73,0.6204530452,,
42,-80.625,2018,299,5.08,0.5500700645,,
42,-80,2018,299,4.51,0.4883496045,,
42.5,-81.875,2018,299,5.1,0.5522356947,,
42.5,-81.25,2018,299,5.51,0.5966311133,,
42.5,-80.625,2018,299,5.15,0.5576497701,,
42.5,-80,2018,299,5.07,0.5489872494,,
41,-81.875,2018,300,5.76,0.6237014905,,
41,-81.25,2018,300,5.71,0.618287415,,
41,-80.625,2018,300,5.57,0.6031280038,,
41,-80,2018,300,5.37,0.581471702,,
41.5,-81.875,2018,300,6.1,0.6605172034,,
