-BEGIN HEADER-,,,,
NASA/POWER Source Native Resolution Daily Data,,,,
Dates (month/day/year): 06/28/2025 through 06/28/2026 in LST,,,,
Location: Regional,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,
parameter(s):,,,,
QV2M     MERRA-2 Specific Humidity at 2 Meters (g/kg),,,,
-END HEADER-,,,,
LAT,LON,YEAR,DOY,QV2M
42.5,-78.75,2025,245,7.92
42.5,-78.125,2025,245,7.66
43,-79.375,2025,245,9.19
43,-78.75,2025,245,8.54
43,-78.125,2025,245,8.05
43.5,-79.375,2025,245,10.45
43.5,-78.75,2025,245,10.61
43.5,-78.125,2025,245,10.5
42,-79.375,2025,246,7.42
42,-78.75,2025,246,7.09
42,-78.125,2025,246,6.91
42.5,-79.375,2025,246,9.47
42.5,-78.75,2025,246,7.71
42.5,-78.125,2025,246,7.24
43,-79.375,2025,246,9.65
43,-78.75,2025,246,8.51
43,-78.125,2025,246,7.64
43.5,-79.375,2025,246,10.81
43.5,-78.75,2025,246,11.1
43.5,-78.125,2025,246,10.14
42,-79.375,2025,247,9.38
42,-78.75,2025,247,9.57
42,-78.125,2025,247,9.65
42.5,-79.375,2025,247,10.01
42.5,-78.75,2025,247,9.46
42.5,-78.125,2025,247,9.37
43,-79.375,2025,247,9.81
43,-78.75,2025,247,9.67
43,-78.125,2025,247,9.32
43.5,-79.375,2025,247,9.44
43.5,-78.75,2025,247,10.41
43.5,-78.125,2025,247,10.71
42,-79.375,2025,248,8.33
42,-78.75,2025,248,8.4
42,-78.125,2025,248,8.71
42.5,-79.375,2025,248,9.31
42.5,-78.75,2025,248,8.37
42.5,-78.125,2025,248,8.3
43,-79.375,2025,248,8.86
43,-78.75,2025,248,8.37
43,-78.125,2025,248,7.97
43.5,-79.375,2025,248,8.93
43.5,-78.75,2025,248,9.53
43.5,-78.125,2025,248,9.95
42,-79.375,2025,249,8.03
42,-78.75,2025,249,7.89
42,-78.125,2025,249,8.02
42.5,-79.375,2025,249,8.28
42.5,-78.75,2025,249,7.9
42.5,-78.125,2025,249,7.99
43,-79.375,2025,249,7.56
43,-78.75,2025,249,7.48
43,-78.125,2025,249,7.66
43.5,-79.375,2025,249,7.51
43.5,-78.75,2025,249,8.11
43.5,-78.125,2025,249,8.66
42,-79.375,2025,250,6.11
42,-78.75,2025,250,5.78
42,-78.125,2025,250,5.71
42.5,-79.375,2025,250,7.22
42.5,-78.75,2025,250,6.4
42.5,-78.125,2025,250,6.06
43,-79.375,2025,250,6.89
43,-78.75,2025,250,6.57
43,-78.125,2025,250,6.21
43.5,-79.375,2025,250,7.16
43.5,-78.75,2025,250,7.71
43.5,-78.125,2025,250,8.24
42,-79.375,2025,251,6.12
42,-78.75,2025,251,5.74
42,-78.125,2025,251,5.49
42.5,-79.375,2025,251,6.77
42.5,-78.75,2025,251,6
42.5,-78.125,2025,251,5.81
43,-79.375,2025,251,6.35
43,-78.75,2025,251,6.15
43,-78.125,2025,251,6.04
43.5,-79.375,2025,251,6.73
43.5,-78.75,2025,251,6.94
43.5,-78.125,2025,251,7.19
42,-79.375,2025,252,5.49
42,-78.75,2025,252,5.44
42,-78.125,2025,252,5.74
42.5,-79.375,2025,252,6.89
42.5,-78.75,2025,252,5.95
42.5,-78.125,2025,252,5.91
43,-79.375,2025,252,7.61
43,-78.75,2025,252,6.82
43,-78.125,2025,252,6.37
43.5,-79.375,2025,252,8.24
43.5,-78.75,2025,252,8.59
43.5,-78.125,2025,252,8.93
42,-79.375,2025,253,6.01
42,-78.75,2025,253,5.9
42,-78.125,2025,253,5.99
42.5,-79.375,2025,253,7.34
42.5,-78.75,2025,253,6.3
42.5,-78.125,2025,253,6.11
43,-79.375,2025,253,8.21
43,-78.75,2025,253,7.09
43,-78.125,2025,253,6.34
43.5,-79.375,2025,253,9.03
43.5,-78.75,2025,253,9.74
43.5,-78.125,2025,253,9.11
42,-79.375,2025,254,6.93
42,-78.75,2025,254,6.71
42,-78.125,2025,254,6.75
42.5,-79.375,2025,254,8.14
42.5,-78.75,2025,254,6.9
42.5,-78.125,2025,254,6.59
43,-79.375,2025,254,8.06
43,-78.75,2025,254,7.49
43,-78.125,2025,254,6.87
43.5,-79.375,2025,254,8.22
43.5,-78.75,2025,254,9.35
43.5,-78.125,2025,254,9.58
42,-79.375,2025,255,7.13
42,-78.75,2025,255,6.93
42,-78.125,2025,255,7.07
42.5,-79.375,2025,255,8.62
42.5,-78.75,2025,255,7.4
42.5,-78.125,2025,255,7.37
43,-79.375,2025,255,9.14
43,-78.75,2025,255,8.3
43,-78.125,2025,255,8.08
43.5,-79.375,2025,255,9.58
43.5,-78.75,2025,255,9.9
43.5,-78.125,2025,255,9.73
42,-79.375,2025,256,8.41
42,-78.75,2025,256,8.38
42,-78.125,2025,256,8.24
42.5,-79.375,2025,256,9.85
42.5,-78.75,2025,256,8.86
42.5,-78.125,2025,256,8.55
43,-79.375,2025,256,10.11
43,-78.75,2025,256,9.4
43,-78.125,2025,256,8.69
43.5,-79.375,2025,256,10.15
43.5,-78.75,2025,256,10.96
43.5,-78.125,2025,256,11.16
42,-79.375,2025,257,8.53
42,-78.75,2025,257,8.41
42,-78.125,2025,257,8.51
42.5,-79.375,2025,257,10.52
42.5,-78.75,2025,257,9.21
42.5,-78.125,2025,257,8.95
43,-79.375,2025,257,10.09
43,-78.75,2025,257,10.07
43,-78.125,2025,257,9.58
43.5,-79.375,2025,257,10.25
43.5,-78.75,2025,257,10.99
43.5,-78.125,2025,257,11.44
42,-79.375,2025,258,7.77
42,-78.75,2025,258,7.49
42,-78.125,2025,258,7.57
42.5,-79.375,2025,258,9.28
42.5,-78.75,2025,258,7.72
42.5,-78.125,2025,258,7.68
43,-79.375,2025,258,9.24
43,-78.75,2025,258,8.61
43,-78.125,2025,258,8.45
43.5,-79.375,2025,258,10
43.5,-78.75,2025,258,10.48
43.5,-78.125,2025,258,10.42
42,-79.375,2025,259,7.75
42,-78.75,2025,259,7.63
42,-78.125,2025,259,7.83
42.5,-79.375,2025,259,9.4
42.5,-78.75,2025,259,8.07
42.5,-78.125,2025,259,8.13
43,-79.375,2025,259,9.64
43,-78.75,2025,259,8.94
43,-78.125,2025,259,8.69
43.5,-79.375,2025,259,10.24
43.5,-78.75,2025,259,11.1
43.5,-78.125,2025,259,11.44
42,-79.375,2025,260,7.87
42,-78.75,2025,260,7.57
42,-78.125,2025,260,7.37
42.5,-79.375,2025,260,9.67
42.5,-78.75,2025,260,8.11
42.5,-78.125,2025,260,7.69
43,-79.375,2025,260,9.93
43,-78.75,2025,260,9.3
43,-78.125,2025,260,8.59
43.5,-79.375,2025,260,10.29
43.5,-78.75,2025,260,11.38
43.5,-78.125,2025,260,11.65
42,-79.375,2025,261,8.87
42,-78.75,2025,261,8.21
42,-78.125,2025,261,7.9
42.5,-79.375,2025,261,10.82
42.5,-78.75,2025,261,9.05
42.5,-78.125,2025,261,8.24
43,-79.375,2025,261,10.43
43,-78.75,2025,261,9.91
43,-78.125,2025,261,9.01
43.5,-79.375,2025,261,10.66
43.5,-78.75,2025,261,11.64
43.5,-78.125,2025,261,12.04
42,-79.375,2025,262,9.37
42,-78.75,2025,262,8.78
42,-78.125,2025,262,8.38
42.5,-79.375,2025,262,9.86
42.5,-78.75,2025,262,8.71
42.5,-78.125,2025,262,8.21
43,-79.375,2025,262,9.03
43,-78.75,2025,262,8.52
43,-78.125,2025,262,8.09
43.5,-79.375,2025,262,8.78
43.5,-78.75,2025,262,8.46
43.5,-78.125,2025,262,8.41
42,-79.375,2025,263,6.04
42,-78.75,2025,263,5.58
42,-78.125,2025,263,5.23
42.5,-79.375,2025,263,6.86
42.5,-78.75,2025,263,5.24
42.5,-78.125,2025,263,4.93
43,-79.375,2025,263,6.81
43,-78.75,2025,263,5.81
43,-78.125,2025,263,5.35
43.5,-79.375,2025,263,7.64
43.5,-78.75,2025,263,7.74
43.5,-78.125,2025,263,7.6
42,-79.375,2025,264,9.64
42,-78.75,2025,264,9.16
42,-78.125,2025,264,8.86
42.5,-79.375,2025,264,10.39
42.5,-78.75,2025,264,9.17
42.5,-78.125,2025,264,8.65
43,-79.375,2025,264,10.3
43,-78.75,2025,264,9.49
43,-78.125,2025,264,8.75
43.5,-79.375,2025,264,10.49
43.5,-78.75,2025,264,10.33
43.5,-78.125,2025,264,10.33
42,-79.375,2025,265,12.22
42,-78.75,2025,265,11.91
42,-78.125,2025,265,11.59
42.5,-79.375,2025,265,12.83
42.5,-78.75,2025,265,12.18
42.5,-78.125,2025,265,11.85
43,-79.375,2025,265,13
43,-78.75,2025,265,12.5
43,-78.125,2025,265,12.2
43.5,-79.375,2025,265,13.11
43.5,-78.75,2025,265,12.87
43.5,-78.125,2025,265,12.64
42,-79.375,2025,266,11.95
42,-78.75,2025,266,12.18
42,-78.125,2025,266,12.4
42.5,-79.375,2025,266,12.27
42.5,-78.75,2025,266,11.63
42.5,-78.125,2025,266,11.71
43,-79.375,2025,266,12.42
43,-78.75,2025,266,11.95
43,-78.125,2025,266,11.72
43.5,-79.375,2025,266,12.6
43.5,-78.75,2025,266,12.9
43.5,-78.125,2025,266,12.93
42,-79.375,2025,267,10.96
42,-78.75,2025,267,11.33
42,-78.125,2025,267,11.64
42.5,-79.375,2025,267,11.97
42.5,-78.75,2025,267,11.2
42.5,-78.125,2025,267,11.16
43,-79.375,2025,267,12.13
43,-78.75,2025,267,11.49
43,-78.125,2025,267,11.29
43.5,-79.375,2025,267,12.46
43.5,-78.75,2025,267,12.48
43.5,-78.125,2025,267,12.72
42,-79.375,2025,268,11.31
42,-78.75,2025,268,11.6
42,-78.125,2025,268,12.22
42.5,-79.375,2025,268,12.31
42.5,-78.75,2025,268,11.79
42.5,-78.125,2025,268,11.88
43,-79.375,2025,268,12.33
43,-78.75,2025,268,12.29
43,-78.125,2025,268,12.19
43.5,-79.375,2025,268,12.19
43.5,-78.75,2025,268,12.32
43.5,-78.125,2025,268,12.44
42,-79.375,2025,269,10.34
42,-78.75,2025,269,10.07
42,-78.125,2025,269,10.02
42.5,-79.375,2025,269,11.45
42.5,-78.75,2025,269,10.62
42.5,-78.125,2025,269,10.21
43,-79.375,2025,269,11.33
43,-78.75,2025,269,11.04
43,-78.125,2025,269,10.59
43.5,-79.375,2025,269,11.21
43.5,-78.75,2025,269,11.72
43.5,-78.125,2025,269,11.85
42,-79.375,2025,270,8.87
42,-78.75,2025,270,8.93
42,-78.125,2025,270,8.89
42.5,-79.375,2025,270,10.48
42.5,-78.75,2025,270,9.1
42.5,-78.125,2025,270,8.72
43,-79.375,2025,270,10.92
43,-78.75,2025,270,9.97
43,-78.125,2025,270,9.13
43.5,-79.375,2025,270,11.25
43.5,-78.75,2025,270,12.06
43.5,-78.125,2025,270,11.8
42,-79.375,2025,271,9.25
42,-78.75,2025,271,8.92
42,-78.125,2025,271,8.86
42.5,-79.375,2025,271,10.39
42.5,-78.75,2025,271,8.61
42.5,-78.125,2025,271,8.17
43,-79.375,2025,271,9.7
43,-78.75,2025,271,8.85
43,-78.125,2025,271,8.1
43.5,-79.375,2025,271,9.55
43.5,-78.75,2025,271,10.68
43.5,-78.125,2025,271,10.73
42,-79.375,2025,272,6.07
42,-78.75,2025,272,5.9
42,-78.125,2025,272,5.8
42.5,-79.375,2025,272,7.11
42.5,-78.75,2025,272,5.37
42.5,-78.125,2025,272,4.98
43,-79.375,2025,272,7.89
43,-78.75,2025,272,6.87
43,-78.125,2025,272,6.45
43.5,-79.375,2025,272,8.38
43.5,-78.75,2025,272,8.79
43.5,-78.125,2025,272,9.18
42,-79.375,2025,273,6.14
42,-78.75,2025,273,5.93
42,-78.125,2025,273,6.03
42.5,-79.375,2025,273,7.84
42.5,-78.75,2025,273,6.02
42.5,-78.125,2025,273,5.81
43,-79.375,2025,273,8.51
43,-78.75,2025,273,7.26
43,-78.125,2025,273,6.62
43.5,-79.375,2025,273,9.06
43.5,-78.75,2025,273,9.36
43.5,-78.125,2025,273,9.46
42,-79.375,2025,274,4.73
42,-78.75,2025,274,4.41
42,-78.125,2025,274,4.47
42.5,-79.375,2025,274,6.39
42.5,-78.75,2025,274,4.94
42.5,-78.125,2025,274,4.81
43,-79.375,2025,274,6.74
43,-78.75,2025,274,5.88
43,-78.125,2025,274,5.47
43.5,-79.375,2025,274,6.9
43.5,-78.75,2025,274,7.36
43.5,-78.125,2025,274,7.4
42,-79.375,2025,275,4.85
42,-78.75,2025,275,4.79
42,-78.125,2025,275,4.77
42.5,-79.375,2025,275,5.73
42.5,-78.75,2025,275,4.73
42.5,-78.125,2025,275,4.51
43,-79.375,2025,275,6.12
43,-78.75,2025,275,5.3
43,-78.125,2025,275,4.83
43.5,-79.375,2025,275,6.81
43.5,-78.75,2025,275,7.1
43.5,-78.125,2025,275,7.1
42,-79.375,2025,276,6.99
42,-78.75,2025,276,6.67
42,-78.125,2025,276,6.25
42.5,-79.375,2025,276,8.62
42.5,-78.75,2025,276,7.08
42.5,-78.125,2025,276,6.38
43,-79.375,2025,276,8.91
43,-78.75,2025,276,7.69
43,-78.125,2025,276,6.64
43.5,-79.375,2025,276,9.65
43.5,-78.75,2025,276,9.76
43.5,-78.125,2025,276,9.44
42,-79.375,2025,277,6.92
42,-78.75,2025,277,6.64
42,-78.125,2025,277,6.58
42.5,-79.375,2025,277,8.61
42.5,-78.75,2025,277,7.01
42.5,-78.125,2025,277,6.72
43,-79.375,2025,277,9.35
43,-78.75,2025,277,8.1
43,-78.125,2025,277,7.32
43.5,-79.375,2025,277,10.43
43.5,-78.75,2025,277,10.9
43.5,-78.125,2025,277,10.48
42,-79.375,2025,278,6.86
42,-78.75,2025,278,6.49
42,-78.125,2025,278,5.91
42.5,-79.375,2025,278,8.77
42.5,-78.75,2025,278,6.9
42.5,-78.125,2025,278,6.22
43,-79.375,2025,278,9.5
43,-78.75,2025,278,7.79
43,-78.125,2025,278,6.88
43.5,-79.375,2025,278,10.96
43.5,-78.75,2025,278,10.33
43.5,-78.125,2025,278,9.9
42,-79.375,2025,279,7.27
42,-78.75,2025,279,6.68
42,-78.125,2025,279,6.51
42.5,-79.375,2025,279,9.34
42.5,-78.75,2025,279,7.14
42.5,-78.125,2025,279,6.47
43,-79.375,2025,279,10.06
43,-78.75,2025,279,8.28
43,-78.125,2025,279,6.97
43.5,-79.375,2025,279,11.49
43.5,-78.75,2025,279,11.12
43.5,-78.125,2025,279,10.46
42,-79.375,2025,280,11.12
42,-78.75,2025,280,10.93
42,-78.125,2025,280,10.8
42.5,-79.375,2025,280,11.41
42.5,-78.75,2025,280,10.61
42.5,-78.125,2025,280,10.31
43,-79.375,2025,280,11.2
43,-78.75,2025,280,10.73
43,-78.125,2025,280,10.33
43.5,-79.375,2025,280,11.03
43.5,-78.75,2025,280,11.21
43.5,-78.125,2025,280,11.22
42,-79.375,2025,281,6.13
42,-78.75,2025,281,5.91
42,-78.125,2025,281,5.75
42.5,-79.375,2025,281,6.83
42.5,-78.75,2025,281,5.97
42.5,-78.125,2025,281,5.7
43,-79.375,2025,281,6.35
43,-78.75,2025,281,6.13
43,-78.125,2025,281,5.94
43.5,-79.375,2025,281,6.56
43.5,-78.75,2025,281,6.96
43.5,-78.125,2025,281,7.07
42,-79.375,2025,282,4.12
42,-78.75,2025,282,3.75
42,-78.125,2025,282,3.62
42.5,-79.375,2025,282,4.95
42.5,-78.75,2025,282,3.78
42.5,-78.125,2025,282,3.48
43,-79.375,2025,282,4.69
43,-78.75,2025,282,4.09
43,-78.125,2025,282,3.58
43.5,-79.375,2025,282,4.9
43.5,-78.75,2025,282,5.23
43.5,-78.125,2025,282,5.23
42,-79.375,2025,283,4.3
42,-78.75,2025,283,3.9
42,-78.125,2025,283,3.67
42.5,-79.375,2025,283,5.69
42.5,-78.75,2025,283,4.19
42.5,-78.125,2025,283,3.71
43,-79.375,2025,283,5.94
43,-78.75,2025,283,4.75
43,-78.125,2025,283,3.89
43.5,-79.375,2025,283,6.46
43.5,-78.75,2025,283,6.29
43.5,-78.125,2025,283,5.59
42,-79.375,2025,284,6.6
42,-78.75,2025,284,6.34
42,-78.125,2025,284,6.04
42.5,-79.375,2025,284,7.61
42.5,-78.75,2025,284,6.75
42.5,-78.125,2025,284,6.31
43,-79.375,2025,284,8.02
43,-78.75,2025,284,7.4
43,-78.125,2025,284,6.74
43.5,-79.375,2025,284,8.64
43.5,-78.75,2025,284,8.62
43.5,-78.125,2025,284,8.13
42,-79.375,2025,285,7.07
42,-78.75,2025,285,6.86
42,-78.125,2025,285,6.95
42.5,-79.375,2025,285,8.12
42.5,-78.75,2025,285,7.07
42.5,-78.125,2025,285,7.01
43,-79.375,2025,285,8.56
43,-78.75,2025,285,7.73
43,-78.125,2025,285,7.33
43.5,-79.375,2025,285,9.14
43.5,-78.75,2025,285,9.21
43.5,-78.125,2025,285,9.2
42,-79.375,2025,286,7.01
42,-78.75,2025,286,6.94
42,-78.125,2025,286,7.01
42.5,-79.375,2025,286,7.81
42.5,-78.75,2025,286,7.01
42.5,-78.125,2025,286,6.94
43,-79.375,2025,286,7.98
43,-78.75,2025,286,7.36
43,-78.125,2025,286,7.18
43.5,-79.375,2025,286,8.48
43.5,-78.75,2025,286,8.64
43.5,-78.125,2025,286,8.63
42,-79.375,2025,287,7.75
42,-78.75,2025,287,7.33
42,-78.125,2025,287,7.13
42.5,-79.375,2025,287,8.43
42.5,-78.75,2025,287,7.53
42.5,-78.125,2025,287,7.1
43,-79.375,2025,287,8.38
43,-78.75,2025,287,7.89
43,-78.125,2025,287,7.44
43.5,-79.375,2025,287,8.39
43.5,-78.75,2025,287,8.65
43.5,-78.125,2025,287,8.42
42,-79.375,2025,288,5.79
42,-78.75,2025,288,5.39
42,-78.125,2025,288,5.23
42.5,-79.375,2025,288,6.32
42.5,-78.75,2025,288,5.38
42.5,-78.125,2025,288,5.06
43,-79.375,2025,288,5.77
43,-78.75,2025,288,5.4
43,-78.125,2025,288,5.14
43.5,-79.375,2025,288,5.69
43.5,-78.75,2025,288,5.98
43.5,-78.125,2025,288,6.05
42,-79.375,2025,289,4.3
42,-78.75,2025,289,3.9
42,-78.125,2025,289,3.65
42.5,-79.375,2025,289,4.91
42.5,-78.75,2025,289,4
42.5,-78.125,2025,289,3.65
43,-79.375,2025,289,4.72
43,-78.75,2025,289,4.21
43,-78.125,2025,289,3.84
43.5,-79.375,2025,289,4.84
43.5,-78.75,2025,289,5.23
43.5,-78.125,2025,289,5.29
42,-79.375,2025,290,4.92
42,-78.75,2025,290,4.71
42,-78.125,2025,290,4.38
42.5,-79.375,2025,290,5.74
42.5,-78.75,2025,290,4.98
42.5,-78.125,2025,290,4.58
43,-79.375,2025,290,5.78
43,-78.75,2025,290,5.27
43,-78.125,2025,290,4.96
43.5,-79.375,2025,290,5.91
43.5,-78.75,2025,290,5.93
43.5,-78.125,2025,290,5.82
42,-79.375,2025,291,6.19
42,-78.75,2025,291,5.86
42,-78.125,2025,291,5.63
42.5,-79.375,2025,291,7.59
42.5,-78.75,2025,291,6.32
42.5,-78.125,2025,291,5.84
43,-79.375,2025,291,8.07
43,-78.75,2025,291,7.03
43,-78.125,2025,291,6.16
43.5,-79.375,2025,291,8.89
43.5,-78.75,2025,291,8.65
43.5,-78.125,2025,291,8.26
42,-79.375,2025,292,9.31
42,-78.75,2025,292,8.67
42,-78.125,2025,292,8.26
42.5,-79.375,2025,292,9.78
42.5,-78.75,2025,292,8.88
42.5,-78.125,2025,292,8.33
43,-79.375,2025,292,9.7
43,-78.75,2025,292,9.22
43,-78.125,2025,292,8.59
43.5,-79.375,2025,292,10.01
43.5,-78.75,2025,292,9.97
43.5,-78.125,2025,292,9.91
42,-79.375,2025,293,6
42,-78.75,2025,293,6.08
42,-78.125,2025,293,6.22
42.5,-79.375,2025,293,6.94
42.5,-78.75,2025,293,6.55
42.5,-78.125,2025,293,6.53
43,-79.375,2025,293,6.73
43,-78.75,2025,293,6.75
43,-78.125,2025,293,6.75
43.5,-79.375,2025,293,6.86
43.5,-78.75,2025,293,7.32
43.5,-78.125,2025,293,7.61
42,-79.375,2025,294,5.73
42,-78.75,2025,294,5.64
42,-78.125,2025,294,5.53
42.5,-79.375,2025,294,6.79
42.5,-78.75,2025,294,6.03
42.5,-78.125,2025,294,5.71
43,-79.375,2025,294,6.81
43,-78.75,2025,294,6.47
43,-78.125,2025,294,6.01
43.5,-79.375,2025,294,6.92
43.5,-78.75,2025,294,7.24
43.5,-78.125,2025,294,7.32
42,-79.375,2025,295,5.6
42,-78.75,2025,295,5.34
42,-78.125,2025,295,5.21
42.5,-79.375,2025,295,6.71
42.5,-78.75,2025,295,5.88
42.5,-78.125,2025,295,5.5
43,-79.375,2025,295,6.63
43,-78.75,2025,295,6.39
43,-78.125,2025,295,5.97
43.5,-79.375,2025,295,6.67
43.5,-78.75,2025,295,7.1
43.5,-78.125,2025,295,7.3
42,-79.375,2025,296,5.85
42,-78.75,2025,296,5.6
42,-78.125,2025,296,5.39
42.5,-79.375,2025,296,6.6
42.5,-78.75,2025,296,6.03
42.5,-78.125,2025,296,5.79
43,-79.375,2025,296,6.43
43,-78.75,2025,296,6.34
43,-78.125,2025,296,6.2
43.5,-79.375,2025,296,6.54
43.5,-78.75,2025,296,6.78
43.5,-78.125,2025,296,7
42,-79.375,2025,297,5.36
42,-78.75,2025,297,5.21
42,-78.125,2025,297,5.09
42.5,-79.375,2025,297,5.93
42.5,-78.75,2025,297,5.41
42.5,-78.125,2025,297,5.2
43,-79.375,2025,297,5.68
43,-78.75,2025,297,5.53
43,-78.125,2025,297,5.44
43.5,-79.375,2025,297,5.75
43.5,-78.75,2025,297,6.06
43.5,-78.125,2025,297,6.29
42,-79.375,2025,298,5.03
42,-78.75,2025,298,5
42,-78.125,2025,298,4.9
42.5,-79.375,2025,298,5.56
42.5,-78.75,2025,298,5.18
42.5,-78.125,2025,298,4.89
43,-79.375,2025,298,5.41
43,-78.75,2025,298,5.2
43,-78.125,2025,298,5
43.5,-79.375,2025,298,5.38
43.5,-78.75,2025,298,5.67
43.5,-78.125,2025,298,5.83
42,-79.375,2025,299,4.53
42,-78.75,2025,299,4.09
42,-78.125,2025,299,3.94
42.5,-79.375,2025,299,5.04
42.5,-78.75,2025,299,4.19
42.5,-78.125,2025,299,3.89
43,-79.375,2025,299,4.37
43,-78.75,2025,299,4.1
43,-78.125,2025,299,3.88
43.5,-79.375,2025,299,4.28
43.5,-78.75,2025,299,4.56
43.5,-78.125,2025,299,4.74
42,-79.375,2025,300,3.85
42,-78.75,2025,300,3.61
42,-78.125,2025,300,3.55
42.5,-79.375,2025,300,4.85
42.5,-78.75,2025,300,3.92
42.5,-78.125,2025,300,3.73
43,-79.375,2025,300,4.88
43,-78.75,2025,300,4.44
43,-78.125,2025,300,4.14
43.5,-79.375,2025,300,5.32
43.5,-78.75,2025,300,5.65
43.5,-78.125,2025,300,5.65
42,-79.375,2025,301,4.06
42,-78.75,2025,301,3.83
42,-78.125,2025,301,3.77
42.5,-79.375,2025,301,5.08
42.5,-78.75,2025,301,4.17
42.5,-78.125,2025,301,3.99
43,-79.375,2025,301,5.33
43,-78.75,2025,301,4.8
43,-78.125,2025,301,4.47
43.5,-79.375,2025,301,5.86
43.5,-78.75,2025,301,6.03
43.5,-78.125,2025,301,6.02
42,-79.375,2025,302,4.62
42,-78.75,2025,302,4.37
42,-78.125,2025,302,4.21
42.5,-79.375,2025,302,5.24
42.5,-78.75,2025,302,4.38
42.5,-78.125,2025,302,4.02
43,-79.375,2025,302,5.54
43,-78.75,2025,302,4.93
43,-78.125,2025,302,4.56
43.5,-79.375,2025,302,5.96
43.5,-78.75,2025,302,6.18
43.5,-78.125,2025,302,6.08
42,-79.375,2025,303,5.33
42,-78.75,2025,303,5.61
42,-78.125,2025,303,6.1
42.5,-79.375,2025,303,5.96
42.5,-78.75,2025,303,5.47
42.5,-78.125,2025,303,5.73
43,-79.375,2025,303,5.81
43,-78.75,2025,303,5.62
43,-78.125,2025,303,5.74
43.5,-79.375,2025,303,5.9
43.5,-78.75,2025,303,6.22
43.5,-78.125,2025,303,6.64
42,-79.375,2025,304,5.12
42,-78.75,2025,304,4.9
42,-78.125,2025,304,4.75
42.5,-79.375,2025,304,5.5
42.5,-78.75,2025,304,4.9
42.5,-78.125,2025,304,4.69
43,-79.375,2025,304,5.25
43,-78.75,2025,304,5.12
43,-78.125,2025,304,5.01
43.5,-79.375,2025,304,5.48
43.5,-78.75,2025,304,5.86
43.5,-78.125,2025,304,6.12
42,-79.375,2025,305,5.19
42,-78.75,2025,305,5.04
42,-78.125,2025,305,4.86
42.5,-79.375,2025,305,5.53
42.5,-78.75,2025,305,5.03
42.5,-78.125,2025,305,4.72
43,-79.375,2025,305,5.01
43,-78.75,2025,305,4.78
43,-78.125,2025,305,4.54
43.5,-79.375,2025,305,4.82
43.5,-78.75,2025,305,5.04
43.5,-78.125,2025,305,5.13
42,-79.375,2025,306,5.11
42,-78.75,2025,306,4.96
42,-78.125,2025,306,4.88
42.5,-79.375,2025,306,5.33
42.5,-78.75,2025,306,4.92
42.5,-78.125,2025,306,4.71
43,-79.375,2025,306,5.1
43,-78.75,2025,306,4.83
43,-78.125,2025,306,4.54
43.5,-79.375,2025,306,5.01
43.5,-78.75,2025,306,4.92
43.5,-78.125,2025,306,4.88
42,-79.375,2025,307,4.97
42,-78.75,2025,307,4.82
42,-78.125,2025,307,4.75
42.5,-79.375,2025,307,5.91
42.5,-78.75,2025,307,5.17
42.5,-78.125,2025,307,4.94
43,-79.375,2025,307,5.84
43,-78.75,2025,307,5.55
43,-78.125,2025,307,5.13
43.5,-79.375,2025,307,5.98
43.5,-78.75,2025,307,6.34
43.5,-78.125,2025,307,6.27
42,-79.375,2025,308,4.37
42,-78.75,2025,308,4.11
42,-78.125,2025,308,3.95
42.5,-79.375,2025,308,5.19
42.5,-78.75,2025,308,4.44
42.5,-78.125,2025,308,4.04
43,-79.375,2025,308,4.64
43,-78.75,2025,308,4.62
43,-78.125,2025,308,4.2
43.5,-79.375,2025,308,4.83
43.5,-78.75,2025,308,5.29
43.5,-78.125,2025,308,5.45
42,-79.375,2025,309,5.19
42,-78.75,2025,309,4.99
42,-78.125,2025,309,4.85
42.5,-79.375,2025,309,5.9
42.5,-78.75,2025,309,5.23
42.5,-78.125,2025,309,4.97
43,-79.375,2025,309,6.01
43,-78.75,2025,309,5.68
43,-78.125,2025,309,5.28
43.5,-79.375,2025,309,6.19
43.5,-78.75,2025,309,6.26
43.5,-78.125,2025,309,6.17
42,-79.375,2025,310,3.87
42,-78.75,2025,310,3.81
42,-78.125,2025,310,3.73
42.5,-79.375,2025,310,4.49
42.5,-78.75,2025,310,4.01
42.5,-78.125,2025,310,3.84
43,-79.375,2025,310,4.24
43,-78.75,2025,310,4.06
43,-78.125,2025,310,3.92
43.5,-79.375,2025,310,4.26
43.5,-78.75,2025,310,4.43
43.5,-78.125,2025,310,4.55
42,-79.375,2025,311,5.51
42,-78.75,2025,311,5.39
42,-78.125,2025,311,5.24
42.5,-79.375,2025,311,6.08
42.5,-78.75,2025,311,5.53
42.5,-78.125,2025,311,5.32
43,-79.375,2025,311,6.07
43,-78.75,2025,311,5.73
43,-78.125,2025,311,5.44
43.5,-79.375,2025,311,6.07
43.5,-78.75,2025,311,6.04
43.5,-78.125,2025,311,6.07
42,-79.375,2025,312,5.26
42,-78.75,2025,312,5.44
42,-78.125,2025,312,5.56
42.5,-79.375,2025,312,4.86
42.5,-78.75,2025,312,4.72
42.5,-78.125,2025,312,4.75
43,-79.375,2025,312,4.37
43,-78.75,2025,312,4.34
43,-78.125,2025,312,4.42
43.5,-79.375,2025,312,3.99
